/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-22 13:45:47:500 0 sec: 0 operations; est completion in 0 second 
2020-03-22 13:45:57:484 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 13:46:07:484 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(1, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-03-22 13:46:17:484 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 13:46:27:484 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-03-22 13:46:37:484 50 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 13:46:47:484 60 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 13:46:57:484 70 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 13:47:07:484 80 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 13:47:17:484 90 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 13:47:27:484 100 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 13:47:37:484 110 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-22 13:47:47:484 1 sec: 292 operations; 29.2 current ops/sec; est completion in 13 hours 56 minutes [READ: Count=292, Max=7539, Min=4252, Avg=4785.82, 90=5091, 99=7063, 99.9=7539, 99.99=7539] 
2020-03-22 13:56:07:484 501 sec: 109007 operations; 218.5 current ops/sec; est completion in 12 hours 38 minutes [READ: Count=2184, Max=8303, Min=4018, Avg=4570.52, 90=4811, 99=4951, 99.9=6119, 99.99=8303] 
2020-03-22 13:56:17:484 511 sec: 111189 operations; 218.2 current ops/sec; est completion in 12 hours 38 minutes [READ: Count=2183, Max=6703, Min=4000, Avg=4569.93, 90=4807, 99=4931, 99.9=4999, 99.99=6703] 
2020-03-22 13:56:27:484 521 sec: 113363 operations; 217.4 current ops/sec; est completion in 12 hours 37 minutes [READ: Count=2173, Max=6843, Min=4000, Avg=4592.45, 90=4823, 99=4951, 99.9=5043, 99.99=6843] 
2020-03-22 13:56:37:484 531 sec: 115540 operations; 217.7 current ops/sec; est completion in 12 hours 37 minutes [READ: Count=2177, Max=6307, Min=4088, Avg=4585.6, 90=4811, 99=4943, 99.9=5079, 99.99=6307] 
2020-03-22 13:56:47:484 541 sec: 117730 operations; 219 current ops/sec; est completion in 12 hours 37 minutes [READ: Count=2190, Max=6791, Min=3946, Avg=4559.23, 90=4811, 99=4931, 99.9=5055, 99.99=6791] 
2020-03-22 13:56:57:484 551 sec: 119905 operations; 217.5 current ops/sec; est completion in 12 hours 37 minutes [READ: Count=2175, Max=6435, Min=3998, Avg=4590.79, 90=4835, 99=4947, 99.9=5199, 99.99=6435] 
2020-03-22 13:57:07:484 561 sec: 122087 operations; 218.2 current ops/sec; est completion in 12 hours 37 minutes [READ: Count=2183, Max=6791, Min=3966, Avg=4574.1, 90=4819, 99=4943, 99.9=5119, 99.99=6791] 
2020-03-22 13:57:17:484 571 sec: 124272 operations; 218.5 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2184, Max=6375, Min=3884, Avg=4569.65, 90=4811, 99=4935, 99.9=4999, 99.99=6375] 
2020-03-22 13:57:27:484 581 sec: 126452 operations; 218 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2180, Max=6527, Min=3982, Avg=4580.46, 90=4819, 99=4939, 99.9=5203, 99.99=6527] 
2020-03-22 13:57:37:484 591 sec: 128622 operations; 217 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2170, Max=6515, Min=3972, Avg=4601.18, 90=4831, 99=4947, 99.9=5047, 99.99=6515] 
2020-03-22 13:57:47:484 601 sec: 130795 operations; 217.3 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2174, Max=5823, Min=4072, Avg=4593.3, 90=4823, 99=4931, 99.9=5035, 99.99=5823] 
2020-03-22 13:57:57:484 611 sec: 132968 operations; 217.3 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2172, Max=6131, Min=4022, Avg=4594.99, 90=4831, 99=4951, 99.9=5107, 99.99=6131] 
2020-03-22 13:58:07:484 621 sec: 135146 operations; 217.8 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2178, Max=6727, Min=4096, Avg=4585.29, 90=4815, 99=4943, 99.9=5215, 99.99=6727] 
2020-03-22 13:58:17:484 631 sec: 137344 operations; 219.8 current ops/sec; est completion in 12 hours 35 minutes [READ: Count=2199, Max=6827, Min=3920, Avg=4541.27, 90=4803, 99=4927, 99.9=5091, 99.99=6827] 
2020-03-22 13:58:27:484 641 sec: 139515 operations; 217.1 current ops/sec; est completion in 12 hours 35 minutes [READ: Count=2170, Max=6715, Min=4108, Avg=4598.88, 90=4823, 99=4951, 99.9=5047, 99.99=6715] 
2020-03-22 13:58:37:484 651 sec: 141678 operations; 216.3 current ops/sec; est completion in 12 hours 35 minutes [READ: Count=2163, Max=6511, Min=4002, Avg=4615.57, 90=4835, 99=4947, 99.9=5055, 99.99=6511] 
2020-03-22 13:58:47:484 661 sec: 143852 operations; 217.4 current ops/sec; est completion in 12 hours 35 minutes [READ: Count=2174, Max=10943, Min=3806, Avg=4592.41, 90=4815, 99=4967, 99.9=7027, 99.99=10943] 
2020-03-22 13:58:57:484 671 sec: 146028 operations; 217.6 current ops/sec; est completion in 12 hours 35 minutes [READ: Count=2177, Max=6575, Min=4066, Avg=4587.17, 90=4823, 99=4943, 99.9=5007, 99.99=6575] 
2020-03-22 13:59:07:484 681 sec: 148211 operations; 218.3 current ops/sec; est completion in 12 hours 34 minutes [READ: Count=2182, Max=6811, Min=4048, Avg=4575.37, 90=4811, 99=4935, 99.9=5067, 99.99=6811] 
2020-03-22 13:59:17:484 691 sec: 150380 operations; 216.9 current ops/sec; est completion in 12 hours 34 minutes [READ: Count=2169, Max=6267, Min=4100, Avg=4602.65, 90=4827, 99=4955, 99.9=5055, 99.99=6267] 
2020-03-22 13:59:27:484 701 sec: 152556 operations; 217.6 current ops/sec; est completion in 12 hours 34 minutes [READ: Count=2176, Max=6899, Min=4094, Avg=4587.92, 90=4819, 99=4935, 99.9=5039, 99.99=6899] 
2020-03-22 13:59:37:484 711 sec: 154728 operations; 217.2 current ops/sec; est completion in 12 hours 34 minutes [READ: Count=2172, Max=6307, Min=4140, Avg=4594.66, 90=4827, 99=4939, 99.9=5103, 99.99=6307] 
2020-03-22 13:59:47:484 721 sec: 156912 operations; 218.4 current ops/sec; est completion in 12 hours 34 minutes [READ: Count=2184, Max=6675, Min=4014, Avg=4571.85, 90=4827, 99=4935, 99.9=5043, 99.99=6675] 
2020-03-22 13:59:57:484 731 sec: 159084 operations; 217.2 current ops/sec; est completion in 12 hours 34 minutes [READ: Count=2172, Max=6295, Min=4056, Avg=4596.52, 90=4823, 99=4947, 99.9=5027, 99.99=6295] 
2020-03-22 14:00:07:484 741 sec: 161253 operations; 216.9 current ops/sec; est completion in 12 hours 34 minutes [READ: Count=2169, Max=6715, Min=4112, Avg=4603.86, 90=4827, 99=4955, 99.9=5383, 99.99=6715] 
2020-03-22 14:00:17:484 751 sec: 163445 operations; 219.2 current ops/sec; est completion in 12 hours 33 minutes [READ: Count=2192, Max=6779, Min=4060, Avg=4553.73, 90=4803, 99=4939, 99.9=5107, 99.99=6779] 
2020-03-22 14:00:27:484 761 sec: 165608 operations; 216.3 current ops/sec; est completion in 12 hours 33 minutes [READ: Count=2163, Max=7099, Min=4116, Avg=4614.68, 90=4839, 99=4959, 99.9=5071, 99.99=7099] 
2020-03-22 14:00:37:484 771 sec: 167818 operations; 221 current ops/sec; est completion in 12 hours 33 minutes [READ: Count=2210, Max=6543, Min=3998, Avg=4518.76, 90=4767, 99=4903, 99.9=5071, 99.99=6543] 
2020-03-22 14:00:47:484 781 sec: 169991 operations; 217.3 current ops/sec; est completion in 12 hours 33 minutes [READ: Count=2174, Max=6667, Min=4108, Avg=4593.67, 90=4815, 99=4931, 99.9=5015, 99.99=6667] 
2020-03-22 14:00:57:484 791 sec: 172154 operations; 216.3 current ops/sec; est completion in 12 hours 33 minutes [READ: Count=2162, Max=11167, Min=4004, Avg=4616.09, 90=4831, 99=4963, 99.9=7131, 99.99=11167] 
2020-03-22 14:01:07:484 801 sec: 174346 operations; 219.2 current ops/sec; est completion in 12 hours 32 minutes [READ: Count=2192, Max=6687, Min=4002, Avg=4554.11, 90=4811, 99=4927, 99.9=5079, 99.99=6687] 
2020-03-22 14:01:17:484 811 sec: 176516 operations; 217 current ops/sec; est completion in 12 hours 32 minutes [READ: Count=2170, Max=6255, Min=4148, Avg=4601.38, 90=4831, 99=4951, 99.9=5043, 99.99=6255] 
2020-03-22 14:01:27:484 821 sec: 178691 operations; 217.5 current ops/sec; est completion in 12 hours 32 minutes [READ: Count=2175, Max=6811, Min=4112, Avg=4589.51, 90=4811, 99=4939, 99.9=5107, 99.99=6811] 
2020-03-22 14:01:37:484 831 sec: 180868 operations; 217.68 current ops/sec; est completion in 12 hours 32 minutes [READ: Count=2177, Max=6455, Min=4108, Avg=4586.9, 90=4807, 99=4939, 99.9=4999, 99.99=6455] 
2020-03-22 14:01:47:484 841 sec: 183047 operations; 217.92 current ops/sec; est completion in 12 hours 32 minutes [READ: Count=2179, Max=6463, Min=4058, Avg=4581.13, 90=4811, 99=4939, 99.9=5047, 99.99=6463] 
2020-03-22 14:01:57:484 851 sec: 185227 operations; 218 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2180, Max=6567, Min=4052, Avg=4579.39, 90=4807, 99=4939, 99.9=5027, 99.99=6567] 
2020-03-22 14:02:07:484 861 sec: 187395 operations; 216.8 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2168, Max=6795, Min=4066, Avg=4604.52, 90=4827, 99=4951, 99.9=5643, 99.99=6795] 
2020-03-22 14:02:17:484 871 sec: 189596 operations; 220.1 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2201, Max=5519, Min=4002, Avg=4536.53, 90=4775, 99=4923, 99.9=5035, 99.99=5519] 
2020-03-22 14:02:27:484 881 sec: 191777 operations; 218.1 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2181, Max=6615, Min=4038, Avg=4577.43, 90=4811, 99=4927, 99.9=5067, 99.99=6615] 
2020-03-22 14:02:37:484 891 sec: 193958 operations; 218.1 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2181, Max=6563, Min=3944, Avg=4577.37, 90=4807, 99=4943, 99.9=5091, 99.99=6563] 
2020-03-22 14:02:47:484 901 sec: 196152 operations; 219.4 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2194, Max=6563, Min=3946, Avg=4550.94, 90=4807, 99=4955, 99.9=5107, 99.99=6563] 
2020-03-22 14:02:57:484 911 sec: 198324 operations; 217.2 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2172, Max=6367, Min=4144, Avg=4596.2, 90=4811, 99=4955, 99.9=5067, 99.99=6367] 
2020-03-22 14:03:07:484 921 sec: 200510 operations; 218.6 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2186, Max=6363, Min=4008, Avg=4567.75, 90=4807, 99=4939, 99.9=5035, 99.99=6363] 
2020-03-22 14:03:17:484 931 sec: 202676 operations; 216.6 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2166, Max=6571, Min=4100, Avg=4608.27, 90=4831, 99=4935, 99.9=5191, 99.99=6571] 
2020-03-22 14:03:27:484 941 sec: 204873 operations; 219.7 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2197, Max=6607, Min=3888, Avg=4545.06, 90=4803, 99=4923, 99.9=5055, 99.99=6607] 
2020-03-22 14:03:37:484 951 sec: 207048 operations; 217.5 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2175, Max=6731, Min=4038, Avg=4590.27, 90=4819, 99=4931, 99.9=4991, 99.99=6731] 
2020-03-22 14:03:47:484 961 sec: 209216 operations; 216.8 current ops/sec; est completion in 12 hours 29 minutes [READ: Count=2168, Max=6831, Min=4066, Avg=4603.87, 90=4835, 99=4939, 99.9=5043, 99.99=6831] 
2020-03-22 14:03:57:484 971 sec: 211391 operations; 217.5 current ops/sec; est completion in 12 hours 29 minutes [READ: Count=2176, Max=7331, Min=4034, Avg=4589.96, 90=4823, 99=4943, 99.9=5115, 99.99=7331] 
2020-03-22 14:04:07:484 981 sec: 213566 operations; 217.5 current ops/sec; est completion in 12 hours 29 minutes [READ: Count=2174, Max=6415, Min=3966, Avg=4591.04, 90=4827, 99=4947, 99.9=5035, 99.99=6415] 
