/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-22 12:10:07:739 0 sec: 0 operations; est completion in 0 second 
2020-03-22 12:10:17:723 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 12:10:27:723 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(1, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-03-22 12:10:37:723 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 12:10:47:723 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-03-22 12:10:57:723 50 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 12:11:07:723 60 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 12:11:17:723 70 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 12:11:27:723 80 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 12:11:37:723 90 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 12:11:47:723 100 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-22 12:11:57:723 110 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-22 12:12:07:722 2 sec: 422 operations; 42.2 current ops/sec; est completion in 13 hours 35 minutes [READ: Count=422, Max=7299, Min=4200, Avg=4723.53, 90=5099, 99=5995, 99.9=7299, 99.99=7299] 
2020-03-22 12:14:07:723 122 sec: 26652 operations; 218.8 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2189, Max=6503, Min=3960, Avg=4554.13, 90=4787, 99=4919, 99.9=4991, 99.99=6503] 
2020-03-22 12:14:17:723 132 sec: 28831 operations; 217.9 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2178, Max=6323, Min=4032, Avg=4575.52, 90=4799, 99=4911, 99.9=4987, 99.99=6323] 
2020-03-22 12:14:27:723 142 sec: 31002 operations; 217.1 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2171, Max=6395, Min=3972, Avg=4589.8, 90=4803, 99=4931, 99.9=5003, 99.99=6395] 
2020-03-22 12:14:37:723 152 sec: 33178 operations; 217.6 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2177, Max=7051, Min=3974, Avg=4579.17, 90=4799, 99=4923, 99.9=5083, 99.99=7051] 
2020-03-22 12:14:47:722 162 sec: 35355 operations; 217.7 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2176, Max=6947, Min=4044, Avg=4578.57, 90=4799, 99=4915, 99.9=5175, 99.99=6947] 
2020-03-22 12:14:57:723 172 sec: 37524 operations; 216.9 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2170, Max=6759, Min=4152, Avg=4594.14, 90=4787, 99=4903, 99.9=5047, 99.99=6759] 
2020-03-22 12:15:07:722 182 sec: 39697 operations; 217.3 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2172, Max=8207, Min=4048, Avg=4586.01, 90=4799, 99=4919, 99.9=5051, 99.99=8207] 
2020-03-22 12:15:17:723 192 sec: 41873 operations; 217.6 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2177, Max=6683, Min=3962, Avg=4579.97, 90=4795, 99=4923, 99.9=4991, 99.99=6683] 
2020-03-22 12:15:27:723 202 sec: 44042 operations; 216.9 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2169, Max=6847, Min=4060, Avg=4594.74, 90=4807, 99=4931, 99.9=5363, 99.99=6847] 
2020-03-22 12:15:37:723 212 sec: 46211 operations; 216.9 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2168, Max=6887, Min=4136, Avg=4595.95, 90=4799, 99=4911, 99.9=5059, 99.99=6887] 
2020-03-22 12:15:47:723 222 sec: 48391 operations; 218 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2180, Max=6803, Min=4022, Avg=4572.37, 90=4795, 99=4911, 99.9=4979, 99.99=6803] 
2020-03-22 12:15:57:730 232 sec: 50550 operations; 215.9 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2159, Max=16511, Min=3926, Avg=4617.79, 90=4819, 99=4951, 99.9=11751, 99.99=16511] 
2020-03-22 12:16:07:723 242 sec: 52719 operations; 216.9 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2169, Max=5819, Min=4084, Avg=4592.25, 90=4807, 99=4927, 99.9=5323, 99.99=5819] 
2020-03-22 12:16:17:723 252 sec: 54885 operations; 216.6 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2167, Max=7615, Min=4036, Avg=4599.89, 90=4815, 99=4935, 99.9=5019, 99.99=7615] 
2020-03-22 12:16:27:723 262 sec: 57056 operations; 217.1 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2170, Max=6555, Min=4120, Avg=4591.85, 90=4807, 99=4939, 99.9=5075, 99.99=6555] 
2020-03-22 12:16:37:723 272 sec: 59225 operations; 216.9 current ops/sec; est completion in 12 hours 41 minutes [READ: Count=2170, Max=6771, Min=4060, Avg=4593.68, 90=4815, 99=4915, 99.9=5043, 99.99=6771] 
2020-03-22 12:16:47:722 282 sec: 61404 operations; 217.9 current ops/sec; est completion in 12 hours 40 minutes [READ: Count=2178, Max=6455, Min=3972, Avg=4576.42, 90=4815, 99=4931, 99.9=5023, 99.99=6455] 
2020-03-22 12:16:57:722 292 sec: 63581 operations; 217.7 current ops/sec; est completion in 12 hours 40 minutes [READ: Count=2177, Max=6823, Min=4064, Avg=4584.71, 90=4811, 99=4919, 99.9=4975, 99.99=6823] 
2020-03-22 12:17:07:723 302 sec: 65756 operations; 217.5 current ops/sec; est completion in 12 hours 40 minutes [READ: Count=2175, Max=6787, Min=4052, Avg=4588.04, 90=4803, 99=4927, 99.9=5415, 99.99=6787] 
2020-03-22 12:17:17:723 312 sec: 67941 operations; 218.5 current ops/sec; est completion in 12 hours 40 minutes [READ: Count=2185, Max=6523, Min=4064, Avg=4569.62, 90=4791, 99=4919, 99.9=5015, 99.99=6523] 
2020-03-22 12:17:27:723 322 sec: 70120 operations; 217.9 current ops/sec; est completion in 12 hours 40 minutes [READ: Count=2179, Max=6355, Min=4124, Avg=4579.67, 90=4791, 99=4927, 99.9=5003, 99.99=6355] 
2020-03-22 12:17:37:722 332 sec: 72293 operations; 217.3 current ops/sec; est completion in 12 hours 40 minutes [READ: Count=2173, Max=13303, Min=4094, Avg=4593.12, 90=4799, 99=4943, 99.9=10487, 99.99=13303] 
2020-03-22 12:17:47:723 342 sec: 74477 operations; 218.4 current ops/sec; est completion in 12 hours 39 minutes [READ: Count=2184, Max=6711, Min=4050, Avg=4569.52, 90=4791, 99=4927, 99.9=4987, 99.99=6711] 
2020-03-22 12:17:57:722 352 sec: 76661 operations; 218.4 current ops/sec; est completion in 12 hours 39 minutes [READ: Count=2184, Max=6851, Min=4044, Avg=4569.62, 90=4791, 99=4915, 99.9=5039, 99.99=6851] 
2020-03-22 12:18:07:723 362 sec: 78840 operations; 217.9 current ops/sec; est completion in 12 hours 39 minutes [READ: Count=2179, Max=6023, Min=4090, Avg=4581.81, 90=4807, 99=4927, 99.9=5027, 99.99=6023] 
2020-03-22 12:18:17:723 372 sec: 81014 operations; 217.4 current ops/sec; est completion in 12 hours 39 minutes [READ: Count=2174, Max=6715, Min=4124, Avg=4590.98, 90=4807, 99=4915, 99.9=5023, 99.99=6715] 
2020-03-22 12:18:27:722 382 sec: 83191 operations; 217.7 current ops/sec; est completion in 12 hours 39 minutes [READ: Count=2177, Max=6367, Min=4096, Avg=4584.13, 90=4803, 99=4923, 99.9=4991, 99.99=6367] 
2020-03-22 12:18:37:724 392 sec: 85362 operations; 217.1 current ops/sec; est completion in 12 hours 38 minutes [READ: Count=2171, Max=6895, Min=4012, Avg=4597.91, 90=4811, 99=4931, 99.9=5003, 99.99=6895] 
2020-03-22 12:18:47:723 402 sec: 87552 operations; 219 current ops/sec; est completion in 12 hours 38 minutes [READ: Count=2190, Max=5243, Min=4056, Avg=4557.13, 90=4795, 99=4919, 99.9=5007, 99.99=5243] 
2020-03-22 12:18:57:722 412 sec: 89720 operations; 216.8 current ops/sec; est completion in 12 hours 38 minutes [READ: Count=2168, Max=6959, Min=4120, Avg=4604.18, 90=4811, 99=4923, 99.9=5035, 99.99=6959] 
2020-03-22 12:19:07:722 422 sec: 91889 operations; 216.9 current ops/sec; est completion in 12 hours 38 minutes [READ: Count=2169, Max=6371, Min=3988, Avg=4602.41, 90=4815, 99=4935, 99.9=5099, 99.99=6371] 
2020-03-22 12:19:17:723 432 sec: 94057 operations; 216.8 current ops/sec; est completion in 12 hours 38 minutes [READ: Count=2169, Max=6587, Min=3986, Avg=4602.43, 90=4819, 99=4963, 99.9=5047, 99.99=6587] 
2020-03-22 12:19:27:722 442 sec: 96226 operations; 216.9 current ops/sec; est completion in 12 hours 38 minutes [READ: Count=2168, Max=6187, Min=4164, Avg=4602.98, 90=4815, 99=4939, 99.9=5003, 99.99=6187] 
2020-03-22 12:19:37:722 452 sec: 98397 operations; 217.1 current ops/sec; est completion in 12 hours 38 minutes [READ: Count=2172, Max=6619, Min=4038, Avg=4595.38, 90=4803, 99=4915, 99.9=5015, 99.99=6619] 
2020-03-22 12:19:47:722 462 sec: 100571 operations; 217.4 current ops/sec; est completion in 12 hours 38 minutes [READ: Count=2173, Max=17919, Min=4004, Avg=4592.21, 90=4799, 99=4935, 99.9=8159, 99.99=17919] 
2020-03-22 12:19:57:722 472 sec: 102747 operations; 217.6 current ops/sec; est completion in 12 hours 37 minutes [READ: Count=2176, Max=6067, Min=4108, Avg=4587.09, 90=4803, 99=4923, 99.9=5015, 99.99=6067] 
2020-03-22 12:20:07:723 482 sec: 104916 operations; 216.9 current ops/sec; est completion in 12 hours 37 minutes [READ: Count=2169, Max=6563, Min=4084, Avg=4600.63, 90=4815, 99=4939, 99.9=5151, 99.99=6563] 
2020-03-22 12:20:17:723 492 sec: 107098 operations; 218.2 current ops/sec; est completion in 12 hours 37 minutes [READ: Count=2182, Max=6351, Min=4092, Avg=4575.6, 90=4803, 99=4931, 99.9=5011, 99.99=6351] 
2020-03-22 12:20:27:723 502 sec: 109285 operations; 218.7 current ops/sec; est completion in 12 hours 37 minutes [READ: Count=2187, Max=6407, Min=3972, Avg=4564.15, 90=4799, 99=4927, 99.9=5047, 99.99=6407] 
2020-03-22 12:20:37:723 512 sec: 111457 operations; 217.2 current ops/sec; est completion in 12 hours 37 minutes [READ: Count=2172, Max=6387, Min=4088, Avg=4591.44, 90=4799, 99=4935, 99.9=5059, 99.99=6387] 
2020-03-22 12:20:47:723 522 sec: 113645 operations; 218.8 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2188, Max=6807, Min=4018, Avg=4563.25, 90=4803, 99=4915, 99.9=4979, 99.99=6807] 
2020-03-22 12:20:57:722 532 sec: 115826 operations; 218.1 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2181, Max=6423, Min=3962, Avg=4578.42, 90=4799, 99=4923, 99.9=5135, 99.99=6423] 
2020-03-22 12:21:07:722 542 sec: 118012 operations; 218.6 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2187, Max=11191, Min=3990, Avg=4565.19, 90=4787, 99=4943, 99.9=6807, 99.99=11191] 
2020-03-22 12:21:17:722 552 sec: 120187 operations; 217.5 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2174, Max=6115, Min=4144, Avg=4591.31, 90=4795, 99=4931, 99.9=5031, 99.99=6115] 
2020-03-22 12:21:27:723 562 sec: 122363 operations; 217.6 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2176, Max=6787, Min=3974, Avg=4588.41, 90=4815, 99=4919, 99.9=5139, 99.99=6787] 
2020-03-22 12:21:37:722 572 sec: 124533 operations; 217 current ops/sec; est completion in 12 hours 36 minutes [READ: Count=2170, Max=6751, Min=4140, Avg=4600.69, 90=4815, 99=4927, 99.9=5019, 99.99=6751] 
2020-03-22 12:21:47:722 582 sec: 126709 operations; 217.6 current ops/sec; est completion in 12 hours 35 minutes [READ: Count=2176, Max=6687, Min=4148, Avg=4587.2, 90=4803, 99=4919, 99.9=5063, 99.99=6687] 
2020-03-22 12:21:57:722 592 sec: 128881 operations; 217.2 current ops/sec; est completion in 12 hours 35 minutes [READ: Count=2172, Max=6399, Min=4144, Avg=4597.09, 90=4819, 99=4939, 99.9=5071, 99.99=6399] 
2020-03-22 12:22:07:722 602 sec: 131056 operations; 217.5 current ops/sec; est completion in 12 hours 35 minutes [READ: Count=2175, Max=6315, Min=4128, Avg=4588.9, 90=4807, 99=4939, 99.9=5027, 99.99=6315] 
2020-03-22 12:22:17:724 612 sec: 133245 operations; 218.9 current ops/sec; est completion in 12 hours 35 minutes [READ: Count=2189, Max=6743, Min=3966, Avg=4561.5, 90=4795, 99=4915, 99.9=5007, 99.99=6743] 
2020-03-22 12:22:27:722 622 sec: 135418 operations; 217.3 current ops/sec; est completion in 12 hours 35 minutes [READ: Count=2173, Max=6903, Min=4038, Avg=4594.27, 90=4815, 99=4931, 99.9=5003, 99.99=6903] 
2020-03-22 12:22:37:722 632 sec: 137592 operations; 217.4 current ops/sec; est completion in 12 hours 35 minutes [READ: Count=2174, Max=6683, Min=4140, Avg=4592.41, 90=4803, 99=4931, 99.9=5019, 99.99=6683] 
2020-03-22 12:22:47:722 642 sec: 139771 operations; 217.9 current ops/sec; est completion in 12 hours 34 minutes [READ: Count=2179, Max=6731, Min=4016, Avg=4581.74, 90=4799, 99=4915, 99.9=5143, 99.99=6731] 
2020-03-22 12:22:57:723 652 sec: 141941 operations; 217 current ops/sec; est completion in 12 hours 34 minutes [READ: Count=2170, Max=6887, Min=4086, Avg=4601.43, 90=4827, 99=4951, 99.9=5107, 99.99=6887] 
2020-03-22 12:23:07:722 662 sec: 144123 operations; 218.2 current ops/sec; est completion in 12 hours 34 minutes [READ: Count=2182, Max=6703, Min=3902, Avg=4574.17, 90=4807, 99=4947, 99.9=5463, 99.99=6703] 
2020-03-22 12:23:17:723 672 sec: 146311 operations; 218.8 current ops/sec; est completion in 12 hours 34 minutes [READ: Count=2188, Max=6439, Min=4068, Avg=4564.73, 90=4799, 99=4915, 99.9=5123, 99.99=6439] 
2020-03-22 12:23:27:722 682 sec: 148537 operations; 222.6 current ops/sec; est completion in 12 hours 33 minutes [READ: Count=2226, Max=6499, Min=3758, Avg=4485.43, 90=4767, 99=4907, 99.9=4995, 99.99=6499] 
2020-03-22 12:23:37:722 692 sec: 150720 operations; 218.3 current ops/sec; est completion in 12 hours 33 minutes [READ: Count=2183, Max=6471, Min=3888, Avg=4573.43, 90=4791, 99=4903, 99.9=4987, 99.99=6471] 
2020-03-22 12:23:47:723 702 sec: 152901 operations; 218.1 current ops/sec; est completion in 12 hours 33 minutes [READ: Count=2181, Max=6195, Min=4090, Avg=4579.51, 90=4803, 99=4919, 99.9=5047, 99.99=6195] 
2020-03-22 12:23:57:722 712 sec: 155077 operations; 217.6 current ops/sec; est completion in 12 hours 33 minutes [READ: Count=2177, Max=6747, Min=3976, Avg=4586.29, 90=4811, 99=4931, 99.9=5003, 99.99=6747] 
2020-03-22 12:24:07:722 722 sec: 157259 operations; 218.2 current ops/sec; est completion in 12 hours 33 minutes [READ: Count=2181, Max=6211, Min=4080, Avg=4575.79, 90=4791, 99=4931, 99.9=5055, 99.99=6211] 
2020-03-22 12:24:17:722 732 sec: 159434 operations; 217.5 current ops/sec; est completion in 12 hours 33 minutes [READ: Count=2175, Max=6903, Min=4100, Avg=4591.02, 90=4807, 99=4931, 99.9=5031, 99.99=6903] 
2020-03-22 12:24:27:722 742 sec: 161620 operations; 218.6 current ops/sec; est completion in 12 hours 32 minutes [READ: Count=2186, Max=6739, Min=3948, Avg=4567.34, 90=4799, 99=4927, 99.9=4995, 99.99=6739] 
2020-03-22 12:24:37:723 752 sec: 163794 operations; 217.4 current ops/sec; est completion in 12 hours 32 minutes [READ: Count=2174, Max=6719, Min=4144, Avg=4593.36, 90=4807, 99=4935, 99.9=5027, 99.99=6719] 
2020-03-22 12:24:47:722 762 sec: 165978 operations; 218.4 current ops/sec; est completion in 12 hours 32 minutes [READ: Count=2184, Max=6691, Min=4024, Avg=4570.92, 90=4799, 99=4923, 99.9=5023, 99.99=6691] 
2020-03-22 12:24:57:722 772 sec: 168155 operations; 217.7 current ops/sec; est completion in 12 hours 32 minutes [READ: Count=2177, Max=6699, Min=4010, Avg=4585.49, 90=4799, 99=4927, 99.9=5015, 99.99=6699] 
2020-03-22 12:25:07:722 782 sec: 170328 operations; 217.3 current ops/sec; est completion in 12 hours 32 minutes [READ: Count=2173, Max=6851, Min=4090, Avg=4594.46, 90=4803, 99=4935, 99.9=5447, 99.99=6851] 
2020-03-22 12:25:17:722 792 sec: 172504 operations; 217.6 current ops/sec; est completion in 12 hours 32 minutes [READ: Count=2176, Max=16831, Min=4078, Avg=4588.68, 90=4803, 99=4927, 99.9=7779, 99.99=16831] 
2020-03-22 12:25:27:722 802 sec: 174679 operations; 217.5 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2176, Max=6803, Min=3902, Avg=4588.58, 90=4807, 99=4927, 99.9=5007, 99.99=6803] 
2020-03-22 12:25:37:722 812 sec: 176854 operations; 217.5 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2174, Max=6783, Min=4082, Avg=4591.93, 90=4811, 99=4943, 99.9=5071, 99.99=6783] 
2020-03-22 12:25:47:722 822 sec: 179031 operations; 217.7 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2177, Max=6823, Min=4078, Avg=4585.63, 90=4815, 99=4923, 99.9=5007, 99.99=6823] 
2020-03-22 12:25:57:722 832 sec: 181204 operations; 217.3 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2173, Max=6247, Min=4148, Avg=4593.83, 90=4807, 99=4931, 99.9=4979, 99.99=6247] 
2020-03-22 12:26:07:722 842 sec: 183377 operations; 217.3 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2173, Max=6987, Min=4012, Avg=4595.08, 90=4815, 99=4935, 99.9=5371, 99.99=6987] 
2020-03-22 12:26:17:722 852 sec: 185546 operations; 216.9 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2169, Max=6419, Min=4042, Avg=4602.42, 90=4819, 99=4947, 99.9=5039, 99.99=6419] 
2020-03-22 12:26:27:722 862 sec: 187715 operations; 216.9 current ops/sec; est completion in 12 hours 31 minutes [READ: Count=2169, Max=6903, Min=4092, Avg=4602.45, 90=4823, 99=4931, 99.9=5055, 99.99=6903] 
2020-03-22 12:26:37:722 872 sec: 189883 operations; 216.8 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2168, Max=6583, Min=4104, Avg=4605.61, 90=4827, 99=4943, 99.9=5035, 99.99=6583] 
2020-03-22 12:26:47:722 882 sec: 192058 operations; 217.5 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2175, Max=6203, Min=4032, Avg=4590.58, 90=4811, 99=4915, 99.9=5043, 99.99=6203] 
2020-03-22 12:26:57:722 892 sec: 194224 operations; 216.6 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2166, Max=6931, Min=4148, Avg=4610.13, 90=4827, 99=4947, 99.9=5039, 99.99=6931] 
2020-03-22 12:27:07:722 902 sec: 196388 operations; 216.4 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2164, Max=6679, Min=4120, Avg=4612.64, 90=4819, 99=4947, 99.9=5331, 99.99=6679] 
2020-03-22 12:27:17:722 912 sec: 198563 operations; 217.5 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2175, Max=6351, Min=4078, Avg=4590.48, 90=4807, 99=4919, 99.9=5079, 99.99=6351] 
2020-03-22 12:27:27:722 922 sec: 200741 operations; 217.8 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2178, Max=6599, Min=4062, Avg=4583.21, 90=4811, 99=4923, 99.9=5059, 99.99=6599] 
2020-03-22 12:27:37:722 932 sec: 202912 operations; 217.1 current ops/sec; est completion in 12 hours 30 minutes [READ: Count=2171, Max=6723, Min=4012, Avg=4599.46, 90=4811, 99=4919, 99.9=5003, 99.99=6723] 
2020-03-22 12:27:47:722 942 sec: 205082 operations; 217 current ops/sec; est completion in 12 hours 29 minutes [READ: Count=2170, Max=6615, Min=4104, Avg=4599.09, 90=4819, 99=4935, 99.9=4999, 99.99=6615] 
2020-03-22 12:27:57:722 952 sec: 207268 operations; 218.6 current ops/sec; est completion in 12 hours 29 minutes [READ: Count=2186, Max=6483, Min=4028, Avg=4568.73, 90=4791, 99=4919, 99.9=5015, 99.99=6483] 
2020-03-22 12:28:07:722 962 sec: 209441 operations; 217.3 current ops/sec; est completion in 12 hours 29 minutes [READ: Count=2174, Max=7127, Min=4014, Avg=4593.14, 90=4811, 99=4915, 99.9=5123, 99.99=7127] 
2020-03-22 12:28:17:722 972 sec: 211614 operations; 217.3 current ops/sec; est completion in 12 hours 29 minutes [READ: Count=2172, Max=6903, Min=4088, Avg=4596.45, 90=4819, 99=4939, 99.9=5091, 99.99=6903] 
