/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-27 21:19:01:852 0 sec: 0 operations; est completion in 0 second 
2020-03-27 21:19:11:836 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:19:21:836 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-03-27 21:19:31:836 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-03-27 21:19:41:836 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:19:51:836 50 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:20:01:836 60 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:20:11:836 70 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:20:21:836 80 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:20:31:836 90 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:20:41:836 100 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:20:51:836 110 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:21:01:836 120 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 21:21:11:836 130 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-27 21:21:21:836 6 sec: 18 operations; 1.8 current ops/sec; est completion in 42 days 23 hours [SCAN: Count=18, Max=624127, Min=16144, Avg=342128.67, 90=623103, 99=624127, 99.9=624127, 99.99=624127] 
2020-03-27 21:23:41:836 146 sec: 446 operations; 2.7 current ops/sec; est completion in 38 days 1 hour [SCAN: Count=27, Max=649215, Min=31328, Avg=373412.15, 90=594431, 99=649215, 99.9=649215, 99.99=649215] 
2020-03-27 21:23:51:836 156 sec: 472 operations; 2.6 current ops/sec; est completion in 38 days 10 hours [SCAN: Count=26, Max=658943, Min=15904, Avg=378629.08, 90=602111, 99=658943, 99.9=658943, 99.99=658943] 
2020-03-27 21:24:01:836 166 sec: 502 operations; 3 current ops/sec; est completion in 38 days 10 hours [SCAN: Count=30, Max=628223, Min=78848, Avg=340456.53, 90=597503, 99=628223, 99.9=628223, 99.99=628223] 
2020-03-27 21:24:11:836 176 sec: 538 operations; 3.6 current ops/sec; est completion in 38 days [SCAN: Count=36, Max=643071, Min=15944, Avg=265260.78, 90=548863, 99=643071, 99.9=643071, 99.99=643071] 
2020-03-27 21:24:21:836 186 sec: 570 operations; 3.2 current ops/sec; est completion in 37 days 21 hours [SCAN: Count=32, Max=636415, Min=15992, Avg=322202.62, 90=600063, 99=636415, 99.9=636415, 99.99=636415] 
2020-03-27 21:24:31:836 196 sec: 599 operations; 2.9 current ops/sec; est completion in 38 days [SCAN: Count=29, Max=631807, Min=47392, Avg=342071.72, 90=599551, 99=631807, 99.9=631807, 99.99=631807] 
2020-03-27 21:24:41:836 206 sec: 632 operations; 3.3 current ops/sec; est completion in 37 days 20 hours [SCAN: Count=33, Max=614911, Min=15904, Avg=308217.09, 90=521983, 99=614911, 99.9=614911, 99.99=614911] 
2020-03-27 21:24:51:842 216 sec: 662 operations; 3 current ops/sec; est completion in 37 days 21 hours [SCAN: Count=30, Max=632319, Min=31600, Avg=331025.07, 90=537599, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:25:01:836 226 sec: 691 operations; 2.9 current ops/sec; est completion in 37 days 23 hours [SCAN: Count=29, Max=601599, Min=15808, Avg=343354.62, 90=568319, 99=601599, 99.9=601599, 99.99=601599] 
2020-03-27 21:25:11:836 236 sec: 723 operations; 3.2 current ops/sec; est completion in 37 days 21 hours [SCAN: Count=32, Max=637951, Min=15888, Avg=300181.12, 90=597503, 99=637951, 99.9=637951, 99.99=637951] 
2020-03-27 21:25:21:836 246 sec: 752 operations; 2.9 current ops/sec; est completion in 37 days 23 hours [SCAN: Count=29, Max=631807, Min=63456, Avg=357514.48, 90=601599, 99=631807, 99.9=631807, 99.99=631807] 
2020-03-27 21:25:31:836 256 sec: 787 operations; 3.5 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=35, Max=632319, Min=31712, Avg=283711.54, 90=568831, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:25:41:836 266 sec: 818 operations; 3.1 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=31, Max=614911, Min=31648, Avg=319637.16, 90=584191, 99=614911, 99.9=614911, 99.99=614911] 
2020-03-27 21:25:51:836 276 sec: 854 operations; 3.6 current ops/sec; est completion in 37 days 11 hours [SCAN: Count=36, Max=602623, Min=31152, Avg=287512.89, 90=572927, 99=602623, 99.9=602623, 99.99=602623] 
2020-03-27 21:26:01:836 286 sec: 882 operations; 2.8 current ops/sec; est completion in 37 days 14 hours [SCAN: Count=28, Max=629759, Min=15880, Avg=353183.29, 90=600575, 99=629759, 99.9=629759, 99.99=629759] 
2020-03-27 21:26:11:836 296 sec: 913 operations; 3.1 current ops/sec; est completion in 37 days 14 hours [SCAN: Count=31, Max=626175, Min=16024, Avg=314884.52, 90=601599, 99=626175, 99.9=626175, 99.99=626175] 
2020-03-27 21:26:21:836 306 sec: 943 operations; 3 current ops/sec; est completion in 37 days 15 hours [SCAN: Count=30, Max=639487, Min=31792, Avg=335774.67, 90=552447, 99=639487, 99.9=639487, 99.99=639487] 
2020-03-27 21:26:31:836 316 sec: 973 operations; 3 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=30, Max=614911, Min=15864, Avg=326676.93, 90=553471, 99=614911, 99.9=614911, 99.99=614911] 
2020-03-27 21:26:41:836 326 sec: 1000 operations; 2.7 current ops/sec; est completion in 37 days 19 hours [SCAN: Count=27, Max=631807, Min=47296, Avg=375127.7, 90=600575, 99=631807, 99.9=631807, 99.99=631807] 
2020-03-27 21:26:51:836 336 sec: 1034 operations; 3.4 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=34, Max=600575, Min=31792, Avg=300116.47, 90=573439, 99=600575, 99.9=600575, 99.99=600575] 
2020-03-27 21:27:01:836 346 sec: 1062 operations; 2.8 current ops/sec; est completion in 37 days 18 hours [SCAN: Count=28, Max=645631, Min=31776, Avg=358828.86, 90=601087, 99=645631, 99.9=645631, 99.99=645631] 
2020-03-27 21:27:11:836 356 sec: 1092 operations; 3 current ops/sec; est completion in 37 days 19 hours [SCAN: Count=30, Max=600575, Min=15768, Avg=327922.93, 90=569855, 99=600575, 99.9=600575, 99.99=600575] 
2020-03-27 21:27:21:835 366 sec: 1123 operations; 3.1 current ops/sec; est completion in 37 days 18 hours [SCAN: Count=31, Max=628735, Min=15792, Avg=328538.32, 90=554495, 99=628735, 99.9=628735, 99.99=628735] 
2020-03-27 21:27:31:836 376 sec: 1154 operations; 3.1 current ops/sec; est completion in 37 days 18 hours [SCAN: Count=31, Max=632319, Min=31648, Avg=324036.13, 90=568319, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:27:41:836 386 sec: 1188 operations; 3.4 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=34, Max=614911, Min=15792, Avg=286624, 90=536575, 99=614911, 99.9=614911, 99.99=614911] 
2020-03-27 21:27:51:836 396 sec: 1217 operations; 2.9 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=29, Max=585215, Min=31632, Avg=353377.66, 90=538111, 99=585215, 99.9=585215, 99.99=585215] 
2020-03-27 21:28:01:836 406 sec: 1250 operations; 3.3 current ops/sec; est completion in 37 days 15 hours [SCAN: Count=33, Max=616959, Min=15696, Avg=301613.7, 90=504575, 99=616959, 99.9=616959, 99.99=616959] 
2020-03-27 21:28:11:836 416 sec: 1279 operations; 2.9 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=29, Max=632831, Min=47424, Avg=345728, 90=600063, 99=632831, 99.9=632831, 99.99=632831] 
2020-03-27 21:28:21:836 426 sec: 1309 operations; 3 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=30, Max=632319, Min=15784, Avg=332706.53, 90=615935, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:28:31:836 436 sec: 1342 operations; 3.3 current ops/sec; est completion in 37 days 15 hours [SCAN: Count=33, Max=632319, Min=15936, Avg=303617.58, 90=569855, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:28:41:836 446 sec: 1374 operations; 3.2 current ops/sec; est completion in 37 days 14 hours [SCAN: Count=32, Max=601087, Min=31760, Avg=308269.25, 90=537087, 99=601087, 99.9=601087, 99.99=601087] 
2020-03-27 21:28:51:836 456 sec: 1400 operations; 2.6 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=26, Max=630271, Min=79104, Avg=379049.85, 90=553471, 99=630271, 99.9=630271, 99.99=630271] 
2020-03-27 21:29:01:836 466 sec: 1432 operations; 3.2 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=32, Max=633855, Min=15832, Avg=319534.12, 90=541695, 99=633855, 99.9=633855, 99.99=633855] 
2020-03-27 21:29:11:836 476 sec: 1460 operations; 2.8 current ops/sec; est completion in 37 days 18 hours [SCAN: Count=28, Max=615935, Min=15800, Avg=344576.29, 90=599551, 99=615935, 99.9=615935, 99.99=615935] 
2020-03-27 21:29:21:836 486 sec: 1494 operations; 3.4 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=34, Max=645119, Min=15976, Avg=292651.41, 90=600063, 99=645119, 99.9=645119, 99.99=645119] 
2020-03-27 21:29:31:836 496 sec: 1526 operations; 3.2 current ops/sec; est completion in 37 days 15 hours [SCAN: Count=32, Max=599551, Min=31552, Avg=318170.25, 90=521983, 99=599551, 99.9=599551, 99.99=599551] 
2020-03-27 21:29:41:836 506 sec: 1556 operations; 3 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=30, Max=614399, Min=47264, Avg=332027.2, 90=582655, 99=614399, 99.9=614399, 99.99=614399] 
2020-03-27 21:29:51:836 516 sec: 1589 operations; 3.3 current ops/sec; est completion in 37 days 15 hours [SCAN: Count=33, Max=599551, Min=15760, Avg=301010.55, 90=537087, 99=599551, 99.9=599551, 99.99=599551] 
2020-03-27 21:30:01:835 526 sec: 1618 operations; 2.9 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=29, Max=632319, Min=31536, Avg=357147.59, 90=598015, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:30:11:835 536 sec: 1649 operations; 3.1 current ops/sec; est completion in 37 days 15 hours [SCAN: Count=31, Max=632319, Min=15704, Avg=322758.71, 90=565759, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:30:21:835 546 sec: 1678 operations; 2.9 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=29, Max=632831, Min=47328, Avg=338797.24, 90=554495, 99=632831, 99.9=632831, 99.99=632831] 
2020-03-27 21:30:31:835 556 sec: 1710 operations; 3.2 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=32, Max=630783, Min=15800, Avg=311040.38, 90=584191, 99=630783, 99.9=630783, 99.99=630783] 
2020-03-27 21:30:41:835 566 sec: 1739 operations; 2.9 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=29, Max=616447, Min=15792, Avg=349713.79, 90=552959, 99=616447, 99.9=616447, 99.99=616447] 
2020-03-27 21:30:51:835 576 sec: 1767 operations; 2.8 current ops/sec; est completion in 37 days 18 hours [SCAN: Count=28, Max=600575, Min=31536, Avg=342878.57, 90=584703, 99=600575, 99.9=600575, 99.99=600575] 
2020-03-27 21:31:01:835 586 sec: 1795 operations; 2.8 current ops/sec; est completion in 37 days 19 hours [SCAN: Count=28, Max=615935, Min=47360, Avg=371018.86, 90=585215, 99=615935, 99.9=615935, 99.99=615935] 
2020-03-27 21:31:11:835 596 sec: 1827 operations; 3.2 current ops/sec; est completion in 37 days 19 hours [SCAN: Count=32, Max=594943, Min=78976, Avg=300161, 90=506367, 99=594943, 99.9=594943, 99.99=594943] 
2020-03-27 21:31:21:835 606 sec: 1860 operations; 3.3 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=33, Max=615935, Min=15880, Avg=308395.88, 90=582143, 99=615935, 99.9=615935, 99.99=615935] 
2020-03-27 21:31:31:835 616 sec: 1893 operations; 3.3 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=33, Max=617471, Min=15584, Avg=312066.06, 90=504831, 99=617471, 99.9=617471, 99.99=617471] 
2020-03-27 21:31:41:835 626 sec: 1920 operations; 2.7 current ops/sec; est completion in 37 days 18 hours [SCAN: Count=27, Max=631807, Min=63008, Avg=358927.41, 90=599039, 99=631807, 99.9=631807, 99.99=631807] 
2020-03-27 21:31:51:835 636 sec: 1952 operations; 3.2 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=32, Max=631807, Min=15728, Avg=318772.38, 90=507135, 99=631807, 99.9=631807, 99.99=631807] 
2020-03-27 21:32:01:836 646 sec: 1981 operations; 2.9 current ops/sec; est completion in 37 days 18 hours [SCAN: Count=29, Max=615935, Min=15728, Avg=336334.76, 90=600063, 99=615935, 99.9=615935, 99.99=615935] 
2020-03-27 21:32:11:835 656 sec: 2017 operations; 3.6 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=36, Max=552447, Min=15816, Avg=282929.67, 90=521471, 99=552447, 99.9=552447, 99.99=552447] 
2020-03-27 21:32:21:835 666 sec: 2044 operations; 2.7 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=27, Max=631807, Min=63008, Avg=364947.56, 90=615935, 99=631807, 99.9=631807, 99.99=631807] 
2020-03-27 21:32:31:835 676 sec: 2071 operations; 2.7 current ops/sec; est completion in 37 days 19 hours [SCAN: Count=27, Max=600575, Min=63136, Avg=359665.19, 90=585727, 99=600575, 99.9=600575, 99.99=600575] 
2020-03-27 21:32:41:836 686 sec: 2108 operations; 3.7 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=37, Max=632319, Min=15776, Avg=279793.41, 90=586751, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:32:51:836 696 sec: 2142 operations; 3.4 current ops/sec; est completion in 37 days 15 hours [SCAN: Count=34, Max=631807, Min=15952, Avg=300517.53, 90=523519, 99=631807, 99.9=631807, 99.99=631807] 
2020-03-27 21:33:01:835 706 sec: 2171 operations; 2.9 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=29, Max=645119, Min=15728, Avg=343610.76, 90=600575, 99=645119, 99.9=645119, 99.99=645119] 
2020-03-27 21:33:11:835 716 sec: 2198 operations; 2.7 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=27, Max=623103, Min=15760, Avg=366368.44, 90=599551, 99=623103, 99.9=623103, 99.99=623103] 
2020-03-27 21:33:21:835 726 sec: 2230 operations; 3.2 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=32, Max=633343, Min=31584, Avg=310684.25, 90=521215, 99=633343, 99.9=633343, 99.99=633343] 
2020-03-27 21:33:31:835 736 sec: 2259 operations; 2.9 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=29, Max=631295, Min=15840, Avg=351787.72, 90=567295, 99=631295, 99.9=631295, 99.99=631295] 
2020-03-27 21:33:41:835 746 sec: 2289 operations; 3 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=30, Max=630783, Min=31408, Avg=328681.07, 90=581631, 99=630783, 99.9=630783, 99.99=630783] 
2020-03-27 21:33:51:836 756 sec: 2318 operations; 2.9 current ops/sec; est completion in 37 days 18 hours [SCAN: Count=29, Max=632831, Min=47552, Avg=334907.59, 90=613887, 99=632831, 99.9=632831, 99.99=632831] 
2020-03-27 21:34:01:835 766 sec: 2354 operations; 3.6 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=36, Max=615423, Min=15656, Avg=283464.89, 90=565247, 99=615423, 99.9=615423, 99.99=615423] 
2020-03-27 21:34:11:835 776 sec: 2382 operations; 2.8 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=28, Max=633343, Min=47200, Avg=350400, 90=601599, 99=633343, 99.9=633343, 99.99=633343] 
2020-03-27 21:34:21:836 786 sec: 2414 operations; 3.2 current ops/sec; est completion in 37 days 17 hours [SCAN: Count=32, Max=631295, Min=15784, Avg=317092.62, 90=520447, 99=631295, 99.9=631295, 99.99=631295] 
2020-03-27 21:34:31:836 796 sec: 2445 operations; 3.1 current ops/sec; est completion in 37 days 16 hours [SCAN: Count=31, Max=600575, Min=15792, Avg=330900, 90=582143, 99=600575, 99.9=600575, 99.99=600575] 
2020-03-27 21:34:41:835 806 sec: 2480 operations; 3.5 current ops/sec; est completion in 37 days 15 hours [SCAN: Count=35, Max=613375, Min=15872, Avg=279004.69, 90=551423, 99=613375, 99.9=613375, 99.99=613375] 
2020-03-27 21:34:51:835 816 sec: 2512 operations; 3.2 current ops/sec; est completion in 37 days 14 hours [SCAN: Count=32, Max=599551, Min=15952, Avg=310977.62, 90=537087, 99=599551, 99.9=599551, 99.99=599551] 
2020-03-27 21:35:01:835 826 sec: 2544 operations; 3.2 current ops/sec; est completion in 37 days 14 hours [SCAN: Count=32, Max=599551, Min=31408, Avg=317994.25, 90=521215, 99=599551, 99.9=599551, 99.99=599551] 
2020-03-27 21:35:11:835 836 sec: 2577 operations; 3.3 current ops/sec; est completion in 37 days 13 hours [SCAN: Count=33, Max=631295, Min=15720, Avg=295613.94, 90=537087, 99=631295, 99.9=631295, 99.99=631295] 
2020-03-27 21:35:21:835 846 sec: 2613 operations; 3.6 current ops/sec; est completion in 37 days 11 hours [SCAN: Count=36, Max=585215, Min=15776, Avg=275327.67, 90=533503, 99=585215, 99.9=585215, 99.99=585215] 
2020-03-27 21:35:31:835 856 sec: 2644 operations; 3.1 current ops/sec; est completion in 37 days 11 hours [SCAN: Count=31, Max=632319, Min=15888, Avg=332775.87, 90=523007, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:35:41:835 866 sec: 2675 operations; 3.1 current ops/sec; est completion in 37 days 11 hours [SCAN: Count=31, Max=630783, Min=15824, Avg=316175.23, 90=600063, 99=630783, 99.9=630783, 99.99=630783] 
2020-03-27 21:35:51:835 876 sec: 2711 operations; 3.6 current ops/sec; est completion in 37 days 10 hours [SCAN: Count=36, Max=566271, Min=15792, Avg=281100.22, 90=537599, 99=566271, 99.9=566271, 99.99=566271] 
2020-03-27 21:36:01:835 886 sec: 2744 operations; 3.3 current ops/sec; est completion in 37 days 9 hours [SCAN: Count=33, Max=631295, Min=15872, Avg=300057.33, 90=601599, 99=631295, 99.9=631295, 99.99=631295] 
2020-03-27 21:36:11:836 896 sec: 2772 operations; 2.8 current ops/sec; est completion in 37 days 10 hours [SCAN: Count=28, Max=615935, Min=15856, Avg=349889.86, 90=601599, 99=615935, 99.9=615935, 99.99=615935] 
2020-03-27 21:36:21:836 906 sec: 2801 operations; 2.9 current ops/sec; est completion in 37 days 10 hours [SCAN: Count=29, Max=619519, Min=15976, Avg=358293.1, 90=584703, 99=619519, 99.9=619519, 99.99=619519] 
2020-03-27 21:36:31:835 916 sec: 2827 operations; 2.6 current ops/sec; est completion in 37 days 12 hours [SCAN: Count=26, Max=630783, Min=47200, Avg=379428.92, 90=568831, 99=630783, 99.9=630783, 99.99=630783] 
2020-03-27 21:36:41:835 926 sec: 2853 operations; 2.6 current ops/sec; est completion in 37 days 13 hours [SCAN: Count=26, Max=599039, Min=78720, Avg=378616.62, 90=568319, 99=599039, 99.9=599039, 99.99=599039] 
2020-03-27 21:36:51:836 936 sec: 2881 operations; 2.8 current ops/sec; est completion in 37 days 14 hours [SCAN: Count=28, Max=631807, Min=63232, Avg=368432.57, 90=631295, 99=631807, 99.9=631807, 99.99=631807] 
2020-03-27 21:37:01:835 946 sec: 2910 operations; 2.9 current ops/sec; est completion in 37 days 15 hours [SCAN: Count=29, Max=632319, Min=47392, Avg=336404.97, 90=584703, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:37:11:835 956 sec: 2944 operations; 3.4 current ops/sec; est completion in 37 days 14 hours [SCAN: Count=34, Max=632319, Min=15880, Avg=300447.41, 90=538111, 99=632319, 99.9=632319, 99.99=632319] 
2020-03-27 21:37:21:835 966 sec: 2977 operations; 3.3 current ops/sec; est completion in 37 days 13 hours [SCAN: Count=33, Max=616447, Min=47488, Avg=292297.7, 90=542207, 99=616447, 99.9=616447, 99.99=616447] 
2020-03-27 21:37:31:835 976 sec: 3009 operations; 3.2 current ops/sec; est completion in 37 days 13 hours [SCAN: Count=32, Max=616447, Min=15664, Avg=325260, 90=567295, 99=616447, 99.9=616447, 99.99=616447] 
