/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-27 12:32:13:296 0 sec: 0 operations; est completion in 0 second 
2020-03-27 12:32:23:279 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 12:32:33:279 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-03-27 12:32:43:279 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-03-27 12:32:53:279 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 12:33:03:279 50 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 12:33:13:279 60 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 12:33:23:279 70 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 12:33:33:279 80 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 12:33:43:279 90 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 12:33:53:279 100 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 12:34:03:279 110 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 12:34:13:279 120 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 12:34:23:279 130 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-27 12:34:33:279 6 sec: 75 operations; 7.5 current ops/sec; est completion in 10 days 4 hours [SCAN: Count=75, Max=167551, Min=15776, Avg=85388.85, 90=158975, 99=167551, 99.9=167551, 99.99=167551] 
2020-03-27 12:41:43:279 436 sec: 4923 operations; 11.7 current ops/sec; est completion in 10 days 6 hours [SCAN: Count=117, Max=171647, Min=15736, Avg=85895.93, 90=158207, 99=159231, 99.9=171647, 99.99=171647] 
2020-03-27 12:41:53:279 446 sec: 5030 operations; 10.7 current ops/sec; est completion in 10 days 6 hours [SCAN: Count=107, Max=171647, Min=15864, Avg=93535.25, 90=158207, 99=159103, 99.9=171647, 99.99=171647] 
2020-03-27 12:42:03:279 456 sec: 5137 operations; 10.7 current ops/sec; est completion in 10 days 6 hours [SCAN: Count=107, Max=171391, Min=15592, Avg=93321.08, 90=143103, 99=158975, 99.9=171391, 99.99=171391] 
2020-03-27 12:42:13:279 466 sec: 5244 operations; 10.7 current ops/sec; est completion in 10 days 7 hours [SCAN: Count=107, Max=159103, Min=15792, Avg=92983.51, 90=157951, 99=158847, 99.9=159103, 99.99=159103] 
2020-03-27 12:42:23:279 476 sec: 5366 operations; 12.2 current ops/sec; est completion in 10 days 6 hours [SCAN: Count=122, Max=167295, Min=15776, Avg=82525.97, 90=143359, 99=160127, 99.9=167295, 99.99=167295] 
2020-03-27 12:42:33:279 486 sec: 5484 operations; 11.8 current ops/sec; est completion in 10 days 6 hours [SCAN: Count=118, Max=160895, Min=15680, Avg=84730.14, 90=144255, 99=160127, 99.9=160895, 99.99=160895] 
2020-03-27 12:42:43:279 496 sec: 5607 operations; 12.3 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=123, Max=160511, Min=15784, Avg=81098.11, 90=144511, 99=158975, 99.9=160511, 99.99=160511] 
2020-03-27 12:42:53:279 506 sec: 5737 operations; 13 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=130, Max=162559, Min=15648, Avg=77091.85, 90=142975, 99=159103, 99.9=162559, 99.99=162559] 
2020-03-27 12:43:03:279 516 sec: 5850 operations; 11.3 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=113, Max=159103, Min=15552, Avg=88401.49, 90=144383, 99=158975, 99.9=159103, 99.99=159103] 
2020-03-27 12:43:13:279 526 sec: 5967 operations; 11.7 current ops/sec; est completion in 10 days 4 hours [SCAN: Count=117, Max=159359, Min=15752, Avg=84925.98, 90=157695, 99=159103, 99.9=159359, 99.99=159359] 
2020-03-27 12:43:23:279 536 sec: 6076 operations; 10.9 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=109, Max=158975, Min=15632, Avg=90979.82, 90=157695, 99=158975, 99.9=158975, 99.99=158975] 
2020-03-27 12:43:33:279 546 sec: 6191 operations; 11.5 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=115, Max=171647, Min=15680, Avg=88010.16, 90=157951, 99=159103, 99.9=171647, 99.99=171647] 
2020-03-27 12:43:43:279 556 sec: 6297 operations; 10.6 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=106, Max=160767, Min=15568, Avg=94519.4, 90=158335, 99=159487, 99.9=160767, 99.99=160767] 
2020-03-27 12:43:53:279 566 sec: 6398 operations; 10.1 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=101, Max=159103, Min=15672, Avg=98706.38, 90=158335, 99=158847, 99.9=159103, 99.99=159103] 
2020-03-27 12:44:03:279 576 sec: 6500 operations; 10.2 current ops/sec; est completion in 10 days 6 hours [SCAN: Count=102, Max=158847, Min=15680, Avg=98089.41, 90=158079, 99=158847, 99.9=158847, 99.99=158847] 
2020-03-27 12:44:13:279 586 sec: 6620 operations; 12 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=120, Max=158847, Min=15688, Avg=82838.53, 90=155647, 99=158847, 99.9=158847, 99.99=158847] 
2020-03-27 12:44:23:279 596 sec: 6744 operations; 12.4 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=124, Max=172031, Min=15792, Avg=81237.32, 90=143103, 99=158975, 99.9=172031, 99.99=172031] 
2020-03-27 12:44:33:279 606 sec: 6856 operations; 11.2 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=112, Max=171903, Min=15712, Avg=89274.18, 90=158079, 99=171647, 99.9=171903, 99.99=171903] 
2020-03-27 12:44:43:279 616 sec: 6959 operations; 10.3 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=103, Max=159231, Min=15752, Avg=95940.54, 90=158207, 99=159103, 99.9=159231, 99.99=159231] 
2020-03-27 12:44:53:279 626 sec: 7067 operations; 10.8 current ops/sec; est completion in 10 days 6 hours [SCAN: Count=108, Max=159231, Min=15664, Avg=92886.85, 90=157695, 99=159103, 99.9=159231, 99.99=159231] 
2020-03-27 12:45:03:279 636 sec: 7190 operations; 12.3 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=123, Max=158719, Min=15584, Avg=80935.71, 90=142847, 99=158463, 99.9=158719, 99.99=158719] 
2020-03-27 12:45:13:279 646 sec: 7298 operations; 10.8 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=108, Max=159487, Min=15680, Avg=92895.63, 90=158207, 99=159231, 99.9=159487, 99.99=159487] 
2020-03-27 12:45:23:279 656 sec: 7418 operations; 12 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=120, Max=164479, Min=15608, Avg=83637.3, 90=143103, 99=159103, 99.9=164479, 99.99=164479] 
2020-03-27 12:45:33:279 666 sec: 7530 operations; 11.2 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=112, Max=159231, Min=15800, Avg=88842.75, 90=158463, 99=159103, 99.9=159231, 99.99=159231] 
2020-03-27 12:45:43:279 676 sec: 7646 operations; 11.6 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=116, Max=159231, Min=15512, Avg=87076, 90=157951, 99=158847, 99.9=159231, 99.99=159231] 
2020-03-27 12:45:53:279 686 sec: 7756 operations; 11 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=110, Max=171263, Min=15816, Avg=90378.98, 90=155263, 99=163071, 99.9=171263, 99.99=171263] 
2020-03-27 12:46:03:279 696 sec: 7873 operations; 11.7 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=117, Max=171263, Min=15736, Avg=85455.04, 90=143615, 99=159487, 99.9=171263, 99.99=171263] 
2020-03-27 12:46:13:279 706 sec: 7989 operations; 11.6 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=116, Max=158975, Min=15712, Avg=86106.76, 90=158079, 99=158975, 99.9=158975, 99.99=158975] 
2020-03-27 12:46:23:279 716 sec: 8095 operations; 10.6 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=106, Max=163199, Min=15672, Avg=94873.02, 90=157951, 99=159231, 99.9=163199, 99.99=163199] 
2020-03-27 12:46:33:279 726 sec: 8206 operations; 11.1 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=111, Max=160895, Min=15824, Avg=90081.08, 90=158847, 99=160255, 99.9=160895, 99.99=160895] 
2020-03-27 12:46:43:279 736 sec: 8311 operations; 10.5 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=105, Max=161023, Min=15776, Avg=95218.67, 90=158719, 99=159743, 99.9=161023, 99.99=161023] 
2020-03-27 12:46:53:279 746 sec: 8435 operations; 12.4 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=124, Max=159615, Min=15760, Avg=79743.39, 90=143359, 99=159615, 99.9=159615, 99.99=159615] 
2020-03-27 12:47:03:279 756 sec: 8552 operations; 11.7 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=117, Max=160639, Min=15784, Avg=85863.79, 90=159487, 99=160511, 99.9=160639, 99.99=160639] 
2020-03-27 12:47:13:279 766 sec: 8663 operations; 11.1 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=111, Max=160511, Min=15824, Avg=90180.9, 90=158975, 99=160383, 99.9=160511, 99.99=160511] 
2020-03-27 12:47:23:279 776 sec: 8776 operations; 11.3 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=113, Max=161535, Min=15888, Avg=87801.63, 90=144127, 99=160639, 99.9=161535, 99.99=161535] 
2020-03-27 12:47:33:279 786 sec: 8886 operations; 11 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=110, Max=160767, Min=15840, Avg=91483.85, 90=144383, 99=160511, 99.9=160767, 99.99=160767] 
2020-03-27 12:47:43:279 796 sec: 9000 operations; 11.4 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=114, Max=160511, Min=15776, Avg=87805.86, 90=159359, 99=160383, 99.9=160511, 99.99=160511] 
2020-03-27 12:47:53:279 806 sec: 9109 operations; 10.9 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=109, Max=160511, Min=15888, Avg=91239.3, 90=145279, 99=160255, 99.9=160511, 99.99=160511] 
2020-03-27 12:48:03:279 816 sec: 9223 operations; 11.4 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=114, Max=160767, Min=15728, Avg=88093.16, 90=158463, 99=160511, 99.9=160767, 99.99=160767] 
2020-03-27 12:48:13:279 826 sec: 9333 operations; 11 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=110, Max=171647, Min=15656, Avg=90760.95, 90=143615, 99=158847, 99.9=171647, 99.99=171647] 
2020-03-27 12:48:23:279 836 sec: 9453 operations; 12 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=120, Max=159487, Min=15736, Avg=83641.83, 90=157055, 99=159103, 99.9=159487, 99.99=159487] 
2020-03-27 12:48:33:279 846 sec: 9575 operations; 12.2 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=122, Max=162687, Min=15736, Avg=82143.02, 90=158207, 99=159359, 99.9=162687, 99.99=162687] 
2020-03-27 12:48:43:279 856 sec: 9684 operations; 10.9 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=109, Max=158975, Min=15768, Avg=91320.15, 90=157439, 99=158847, 99.9=158975, 99.99=158975] 
2020-03-27 12:48:53:279 866 sec: 9808 operations; 12.4 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=124, Max=162047, Min=15744, Avg=80219.19, 90=143103, 99=159871, 99.9=162047, 99.99=162047] 
2020-03-27 12:49:03:279 876 sec: 9922 operations; 11.4 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=114, Max=171775, Min=15744, Avg=87598.95, 90=158591, 99=159231, 99.9=171775, 99.99=171775] 
2020-03-27 12:49:13:279 886 sec: 10041 operations; 11.9 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=119, Max=158719, Min=15632, Avg=84911.9, 90=142847, 99=158463, 99.9=158719, 99.99=158719] 
2020-03-27 12:49:23:279 896 sec: 10153 operations; 11.2 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=112, Max=159103, Min=15664, Avg=88404.39, 90=143231, 99=158975, 99.9=159103, 99.99=159103] 
2020-03-27 12:49:33:279 906 sec: 10266 operations; 11.3 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=113, Max=159231, Min=15680, Avg=89097.35, 90=142975, 99=159231, 99.9=159231, 99.99=159231] 
2020-03-27 12:49:43:279 916 sec: 10377 operations; 11.1 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=111, Max=159487, Min=15752, Avg=89869.48, 90=157695, 99=159359, 99.9=159487, 99.99=159487] 
2020-03-27 12:49:53:279 926 sec: 10486 operations; 10.9 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=109, Max=159359, Min=15728, Avg=92309.91, 90=157823, 99=159103, 99.9=159359, 99.99=159359] 
2020-03-27 12:50:03:279 936 sec: 10600 operations; 11.4 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=114, Max=171519, Min=15704, Avg=87354.6, 90=156159, 99=159487, 99.9=171519, 99.99=171519] 
2020-03-27 12:50:13:279 946 sec: 10716 operations; 11.6 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=116, Max=159743, Min=15720, Avg=85522.72, 90=142975, 99=159103, 99.9=159743, 99.99=159743] 
2020-03-27 12:50:23:279 956 sec: 10832 operations; 11.6 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=116, Max=158975, Min=15752, Avg=87034.52, 90=142847, 99=158591, 99.9=158975, 99.99=158975] 
2020-03-27 12:50:33:279 966 sec: 10939 operations; 10.7 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=107, Max=159231, Min=15664, Avg=92983.18, 90=157951, 99=159103, 99.9=159231, 99.99=159231] 
2020-03-27 12:50:43:279 976 sec: 11047 operations; 10.8 current ops/sec; est completion in 10 days 5 hours [SCAN: Count=108, Max=159103, Min=15720, Avg=92404.33, 90=158335, 99=158847, 99.9=159103, 99.99=159103] 
