/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-27 16:02:56:307 0 sec: 0 operations; est completion in 0 second 
2020-03-27 16:03:06:293 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 16:03:16:292 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-03-27 16:03:26:292 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-03-27 16:03:36:292 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 16:03:46:292 50 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 16:03:56:292 60 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 16:04:06:292 70 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 16:04:16:292 80 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 16:04:26:292 90 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 16:04:36:292 100 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 16:04:46:292 110 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 16:04:56:292 120 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 16:05:06:292 130 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-27 16:05:16:292 6 sec: 45 operations; 4.5 current ops/sec; est completion in 17 days 21 hours [SCAN: Count=45, Max=317695, Min=15864, Avg=151610.84, 90=273919, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:07:36:292 146 sec: 873 operations; 6.6 current ops/sec; est completion in 19 days 11 hours [SCAN: Count=66, Max=318719, Min=15912, Avg=152087.76, 90=301055, 99=318719, 99.9=318719, 99.99=318719] 
2020-03-27 16:07:46:292 156 sec: 943 operations; 7 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=70, Max=318719, Min=15792, Avg=141914.11, 90=285183, 99=318719, 99.9=318719, 99.99=318719] 
2020-03-27 16:07:56:292 166 sec: 1011 operations; 6.8 current ops/sec; est completion in 19 days 2 hours [SCAN: Count=68, Max=330495, Min=15704, Avg=146344.65, 90=270847, 99=330495, 99.9=330495, 99.99=330495] 
2020-03-27 16:08:06:292 176 sec: 1076 operations; 6.5 current ops/sec; est completion in 19 days [SCAN: Count=65, Max=330495, Min=15800, Avg=153776.68, 90=272639, 99=330495, 99.9=330495, 99.99=330495] 
2020-03-27 16:08:16:292 186 sec: 1140 operations; 6.4 current ops/sec; est completion in 18 days 23 hours [SCAN: Count=64, Max=330495, Min=15824, Avg=153663.25, 90=301311, 99=330495, 99.9=330495, 99.99=330495] 
2020-03-27 16:08:26:292 196 sec: 1206 operations; 6.6 current ops/sec; est completion in 18 days 21 hours [SCAN: Count=66, Max=316927, Min=15832, Avg=155418.24, 90=269567, 99=316927, 99.9=316927, 99.99=316927] 
2020-03-27 16:08:36:292 206 sec: 1270 operations; 6.4 current ops/sec; est completion in 18 days 20 hours [SCAN: Count=64, Max=318463, Min=15944, Avg=154729.88, 90=285439, 99=318463, 99.9=318463, 99.99=318463] 
2020-03-27 16:08:46:300 216 sec: 1329 operations; 5.9 current ops/sec; est completion in 18 days 21 hours [SCAN: Count=59, Max=317695, Min=31664, Avg=169119.46, 90=302335, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:08:56:292 226 sec: 1385 operations; 5.6 current ops/sec; est completion in 18 days 23 hours [SCAN: Count=56, Max=316927, Min=15840, Avg=178309.43, 90=299775, 99=316927, 99.9=316927, 99.99=316927] 
2020-03-27 16:09:06:292 236 sec: 1447 operations; 6.2 current ops/sec; est completion in 18 days 22 hours [SCAN: Count=62, Max=329727, Min=15856, Avg=162384.71, 90=284671, 99=329727, 99.9=329727, 99.99=329727] 
2020-03-27 16:09:16:292 246 sec: 1504 operations; 5.7 current ops/sec; est completion in 19 days [SCAN: Count=57, Max=317183, Min=15840, Avg=176060.49, 90=301311, 99=317183, 99.9=317183, 99.99=317183] 
2020-03-27 16:09:26:292 256 sec: 1568 operations; 6.4 current ops/sec; est completion in 18 days 23 hours [SCAN: Count=64, Max=317439, Min=15760, Avg=156242.75, 90=316415, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:09:36:292 266 sec: 1632 operations; 6.4 current ops/sec; est completion in 18 days 22 hours [SCAN: Count=64, Max=318463, Min=15816, Avg=154937.44, 90=301311, 99=318463, 99.9=318463, 99.99=318463] 
2020-03-27 16:09:46:292 276 sec: 1693 operations; 6.1 current ops/sec; est completion in 18 days 22 hours [SCAN: Count=61, Max=317439, Min=15808, Avg=165585.25, 90=300543, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:09:56:292 286 sec: 1750 operations; 5.7 current ops/sec; est completion in 18 days 23 hours [SCAN: Count=57, Max=316671, Min=15824, Avg=173074.39, 90=300543, 99=316671, 99.9=316671, 99.99=316671] 
2020-03-27 16:10:06:292 296 sec: 1810 operations; 6 current ops/sec; est completion in 18 days 23 hours [SCAN: Count=60, Max=316415, Min=15680, Avg=165827.8, 90=285183, 99=316415, 99.9=316415, 99.99=316415] 
2020-03-27 16:10:16:292 306 sec: 1863 operations; 5.3 current ops/sec; est completion in 19 days 1 hour [SCAN: Count=53, Max=316927, Min=15920, Avg=191085.21, 90=301567, 99=316927, 99.9=316927, 99.99=316927] 
2020-03-27 16:10:26:292 316 sec: 1929 operations; 6.6 current ops/sec; est completion in 19 days [SCAN: Count=66, Max=317695, Min=15776, Avg=149798.67, 90=253823, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:10:36:292 326 sec: 1981 operations; 5.2 current ops/sec; est completion in 19 days 2 hours [SCAN: Count=52, Max=317695, Min=15840, Avg=194783.15, 90=301567, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:10:46:292 336 sec: 2037 operations; 5.6 current ops/sec; est completion in 19 days 3 hours [SCAN: Count=56, Max=317439, Min=15840, Avg=178954.43, 90=300799, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:10:56:292 346 sec: 2100 operations; 6.3 current ops/sec; est completion in 19 days 2 hours [SCAN: Count=63, Max=329983, Min=15728, Avg=157081.52, 90=301311, 99=329983, 99.9=329983, 99.99=329983] 
2020-03-27 16:11:06:292 356 sec: 2156 operations; 5.6 current ops/sec; est completion in 19 days 3 hours [SCAN: Count=56, Max=317951, Min=15840, Avg=177070.79, 90=285439, 99=317951, 99.9=317951, 99.99=317951] 
2020-03-27 16:11:16:292 366 sec: 2213 operations; 5.7 current ops/sec; est completion in 19 days 4 hours [SCAN: Count=57, Max=317951, Min=15776, Avg=175708.7, 90=300543, 99=317951, 99.9=317951, 99.99=317951] 
2020-03-27 16:11:26:292 376 sec: 2269 operations; 5.6 current ops/sec; est completion in 19 days 5 hours [SCAN: Count=56, Max=317183, Min=15856, Avg=180601.79, 90=285951, 99=317183, 99.9=317183, 99.99=317183] 
2020-03-27 16:11:36:292 386 sec: 2324 operations; 5.5 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=55, Max=317695, Min=15768, Avg=180030.18, 90=313855, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:11:46:292 396 sec: 2381 operations; 5.7 current ops/sec; est completion in 19 days 7 hours [SCAN: Count=57, Max=316927, Min=15944, Avg=177210.32, 90=285183, 99=316927, 99.9=316927, 99.99=316927] 
2020-03-27 16:11:56:292 406 sec: 2446 operations; 6.5 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=65, Max=318207, Min=15568, Avg=151785.78, 90=267007, 99=318207, 99.9=318207, 99.99=318207] 
2020-03-27 16:12:06:292 416 sec: 2505 operations; 5.9 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=59, Max=329471, Min=31680, Avg=170176.41, 90=301055, 99=329471, 99.9=329471, 99.99=329471] 
2020-03-27 16:12:16:292 426 sec: 2572 operations; 6.7 current ops/sec; est completion in 19 days 5 hours [SCAN: Count=67, Max=318207, Min=15800, Avg=150379.04, 90=285439, 99=318207, 99.9=318207, 99.99=318207] 
2020-03-27 16:12:26:292 436 sec: 2629 operations; 5.7 current ops/sec; est completion in 19 days 5 hours [SCAN: Count=57, Max=317695, Min=15504, Avg=175926.39, 90=299775, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:12:36:292 446 sec: 2685 operations; 5.6 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=56, Max=316927, Min=31744, Avg=178249, 90=300031, 99=316927, 99.9=316927, 99.99=316927] 
2020-03-27 16:12:46:292 456 sec: 2752 operations; 6.7 current ops/sec; est completion in 19 days 5 hours [SCAN: Count=67, Max=320511, Min=15864, Avg=149495.04, 90=300543, 99=320511, 99.9=320511, 99.99=320511] 
2020-03-27 16:12:56:292 466 sec: 2812 operations; 6 current ops/sec; est completion in 19 days 5 hours [SCAN: Count=60, Max=316927, Min=31568, Avg=164495.47, 90=284927, 99=316927, 99.9=316927, 99.99=316927] 
2020-03-27 16:13:06:292 476 sec: 2861 operations; 4.9 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=49, Max=330495, Min=15944, Avg=204690.69, 90=301055, 99=330495, 99.9=330495, 99.99=330495] 
2020-03-27 16:13:16:292 486 sec: 2917 operations; 5.6 current ops/sec; est completion in 19 days 7 hours [SCAN: Count=56, Max=316927, Min=15800, Avg=178712.14, 90=301055, 99=316927, 99.9=316927, 99.99=316927] 
2020-03-27 16:13:26:292 496 sec: 2973 operations; 5.6 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=56, Max=317951, Min=15728, Avg=178443.71, 90=300031, 99=317951, 99.9=317951, 99.99=317951] 
2020-03-27 16:13:36:292 506 sec: 3030 operations; 5.7 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=57, Max=330239, Min=15760, Avg=177135.72, 90=302335, 99=330239, 99.9=330239, 99.99=330239] 
2020-03-27 16:13:46:292 516 sec: 3087 operations; 5.7 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=57, Max=316927, Min=15776, Avg=174786.88, 90=285439, 99=316927, 99.9=316927, 99.99=316927] 
2020-03-27 16:13:56:292 526 sec: 3150 operations; 6.3 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=63, Max=317183, Min=15640, Avg=155262.03, 90=269823, 99=317183, 99.9=317183, 99.99=317183] 
2020-03-27 16:14:06:292 536 sec: 3212 operations; 6.2 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=62, Max=316671, Min=15792, Avg=165288.32, 90=280831, 99=316671, 99.9=316671, 99.99=316671] 
2020-03-27 16:14:16:292 546 sec: 3274 operations; 6.2 current ops/sec; est completion in 19 days 7 hours [SCAN: Count=62, Max=318207, Min=15656, Avg=159205.03, 90=285439, 99=318207, 99.9=318207, 99.99=318207] 
2020-03-27 16:14:26:292 556 sec: 3325 operations; 5.1 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=51, Max=330495, Min=15912, Avg=193249.65, 90=316927, 99=330495, 99.9=330495, 99.99=330495] 
2020-03-27 16:14:36:292 566 sec: 3381 operations; 5.6 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=56, Max=318207, Min=15768, Avg=181010.86, 90=285951, 99=318207, 99.9=318207, 99.99=318207] 
2020-03-27 16:14:46:292 576 sec: 3443 operations; 6.2 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=62, Max=317183, Min=15816, Avg=163366.77, 90=285439, 99=317183, 99.9=317183, 99.99=317183] 
2020-03-27 16:14:56:292 586 sec: 3501 operations; 5.8 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=58, Max=317439, Min=15928, Avg=171802.28, 90=285951, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:15:06:292 596 sec: 3557 operations; 5.6 current ops/sec; est completion in 19 days 10 hours [SCAN: Count=56, Max=318207, Min=15760, Avg=179136.86, 90=300799, 99=318207, 99.9=318207, 99.99=318207] 
2020-03-27 16:15:16:292 606 sec: 3623 operations; 6.6 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=66, Max=317695, Min=15792, Avg=150461.58, 90=301055, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:15:26:292 616 sec: 3679 operations; 5.6 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=56, Max=329215, Min=15912, Avg=179017.64, 90=302079, 99=329215, 99.9=329215, 99.99=329215] 
2020-03-27 16:15:36:292 626 sec: 3737 operations; 5.8 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=58, Max=316415, Min=15656, Avg=170020.41, 90=285183, 99=316415, 99.9=316415, 99.99=316415] 
2020-03-27 16:15:46:292 636 sec: 3792 operations; 5.5 current ops/sec; est completion in 19 days 10 hours [SCAN: Count=55, Max=318463, Min=15672, Avg=184139.93, 90=302847, 99=318463, 99.9=318463, 99.99=318463] 
2020-03-27 16:15:56:292 646 sec: 3849 operations; 5.7 current ops/sec; est completion in 19 days 10 hours [SCAN: Count=57, Max=318719, Min=32160, Avg=174356.35, 90=303615, 99=318719, 99.9=318719, 99.99=318719] 
2020-03-27 16:16:06:292 656 sec: 3913 operations; 6.4 current ops/sec; est completion in 19 days 10 hours [SCAN: Count=64, Max=316927, Min=15776, Avg=157740.19, 90=286975, 99=316927, 99.9=316927, 99.99=316927] 
2020-03-27 16:16:16:292 666 sec: 3969 operations; 5.6 current ops/sec; est completion in 19 days 10 hours [SCAN: Count=56, Max=318207, Min=31328, Avg=177934.57, 90=301055, 99=318207, 99.9=318207, 99.99=318207] 
2020-03-27 16:16:26:292 676 sec: 4033 operations; 6.4 current ops/sec; est completion in 19 days 10 hours [SCAN: Count=64, Max=317695, Min=15744, Avg=156062.75, 90=285951, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:16:36:292 686 sec: 4094 operations; 6.1 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=61, Max=301567, Min=15904, Avg=162257.05, 90=284927, 99=301567, 99.9=301567, 99.99=301567] 
2020-03-27 16:16:46:292 696 sec: 4157 operations; 6.3 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=63, Max=317439, Min=15904, Avg=160465.52, 90=270591, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:16:56:292 706 sec: 4215 operations; 5.8 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=58, Max=317951, Min=15872, Avg=170934.9, 90=300799, 99=317951, 99.9=317951, 99.99=317951] 
2020-03-27 16:17:06:292 716 sec: 4274 operations; 5.9 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=59, Max=318975, Min=15784, Avg=170398.64, 90=293375, 99=318975, 99.9=318975, 99.99=318975] 
2020-03-27 16:17:16:292 726 sec: 4332 operations; 5.8 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=58, Max=331263, Min=31680, Avg=171848.14, 90=269311, 99=331263, 99.9=331263, 99.99=331263] 
2020-03-27 16:17:26:292 736 sec: 4398 operations; 6.6 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=66, Max=317439, Min=15880, Avg=151430.79, 90=286207, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:17:36:292 746 sec: 4455 operations; 5.7 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=57, Max=317183, Min=15952, Avg=175329.33, 90=285183, 99=317183, 99.9=317183, 99.99=317183] 
2020-03-27 16:17:46:292 756 sec: 4511 operations; 5.6 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=56, Max=317439, Min=15904, Avg=178038.71, 90=285951, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:17:56:292 766 sec: 4566 operations; 5.5 current ops/sec; est completion in 19 days 10 hours [SCAN: Count=55, Max=318207, Min=15872, Avg=183239.56, 90=301567, 99=318207, 99.9=318207, 99.99=318207] 
2020-03-27 16:18:06:292 776 sec: 4629 operations; 6.3 current ops/sec; est completion in 19 days 10 hours [SCAN: Count=63, Max=343295, Min=15808, Avg=157432.13, 90=301823, 99=343295, 99.9=343295, 99.99=343295] 
2020-03-27 16:18:16:292 786 sec: 4688 operations; 5.9 current ops/sec; est completion in 19 days 10 hours [SCAN: Count=59, Max=317695, Min=15784, Avg=170115.53, 90=299775, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:18:26:292 796 sec: 4747 operations; 5.9 current ops/sec; est completion in 19 days 10 hours [SCAN: Count=59, Max=316415, Min=15752, Avg=167916.47, 90=269567, 99=316415, 99.9=316415, 99.99=316415] 
2020-03-27 16:18:36:292 806 sec: 4809 operations; 6.2 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=62, Max=317439, Min=15864, Avg=163786.26, 90=284415, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:18:46:292 816 sec: 4870 operations; 6.1 current ops/sec; est completion in 19 days 9 hours [SCAN: Count=61, Max=329727, Min=15968, Avg=162311.41, 90=297983, 99=329727, 99.9=329727, 99.99=329727] 
2020-03-27 16:18:56:292 826 sec: 4938 operations; 6.8 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=68, Max=317439, Min=15856, Avg=145737.29, 90=253439, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:19:06:292 836 sec: 4998 operations; 6 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=60, Max=330495, Min=15888, Avg=169110.47, 90=300799, 99=330495, 99.9=330495, 99.99=330495] 
2020-03-27 16:19:16:292 846 sec: 5064 operations; 6.6 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=66, Max=317439, Min=15808, Avg=148485.27, 90=284671, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:19:26:292 856 sec: 5125 operations; 6.1 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=61, Max=317695, Min=15808, Avg=166580.66, 90=300031, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:19:36:292 866 sec: 5180 operations; 5.5 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=55, Max=317439, Min=31696, Avg=180764.8, 90=301055, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:19:46:292 876 sec: 5240 operations; 6 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=60, Max=317183, Min=15864, Avg=166083.87, 90=285951, 99=317183, 99.9=317183, 99.99=317183] 
2020-03-27 16:19:56:292 886 sec: 5301 operations; 6.1 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=61, Max=317695, Min=15808, Avg=166721.84, 90=298239, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:20:06:292 896 sec: 5364 operations; 6.3 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=63, Max=316671, Min=15872, Avg=157519.81, 90=269311, 99=316671, 99.9=316671, 99.99=316671] 
2020-03-27 16:20:16:292 906 sec: 5426 operations; 6.2 current ops/sec; est completion in 19 days 8 hours [SCAN: Count=62, Max=317695, Min=15416, Avg=161456.71, 90=284927, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:20:26:292 916 sec: 5488 operations; 6.2 current ops/sec; est completion in 19 days 7 hours [SCAN: Count=62, Max=317951, Min=15744, Avg=161166.58, 90=284415, 99=317951, 99.9=317951, 99.99=317951] 
2020-03-27 16:20:36:292 926 sec: 5551 operations; 6.3 current ops/sec; est completion in 19 days 7 hours [SCAN: Count=63, Max=317183, Min=15360, Avg=157353.21, 90=294143, 99=317183, 99.9=317183, 99.99=317183] 
2020-03-27 16:20:46:292 936 sec: 5615 operations; 6.4 current ops/sec; est completion in 19 days 7 hours [SCAN: Count=64, Max=322559, Min=15760, Avg=157434.62, 90=285951, 99=322559, 99.9=322559, 99.99=322559] 
2020-03-27 16:20:56:292 946 sec: 5678 operations; 6.3 current ops/sec; est completion in 19 days 7 hours [SCAN: Count=63, Max=317695, Min=15800, Avg=158796.7, 90=254335, 99=317695, 99.9=317695, 99.99=317695] 
2020-03-27 16:21:06:292 956 sec: 5744 operations; 6.6 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=66, Max=316927, Min=15744, Avg=151162.61, 90=284927, 99=316927, 99.9=316927, 99.99=316927] 
2020-03-27 16:21:16:292 966 sec: 5807 operations; 6.3 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=63, Max=317439, Min=15760, Avg=159326.98, 90=284927, 99=317439, 99.9=317439, 99.99=317439] 
2020-03-27 16:21:26:292 976 sec: 5862 operations; 5.5 current ops/sec; est completion in 19 days 6 hours [SCAN: Count=55, Max=315903, Min=15784, Avg=178593.24, 90=301055, 99=315903, 99.9=315903, 99.99=315903] 
