/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloadb -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-27 20:08:46:753 0 sec: 0 operations; est completion in 0 second 
2020-03-27 20:08:56:736 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 20:09:06:736 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-03-27 20:09:16:736 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-03-27 20:09:26:736 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 20:09:36:736 50 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 20:09:46:736 60 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 20:09:56:736 70 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 20:10:06:736 80 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 20:10:16:736 90 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 20:10:26:736 100 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 20:10:36:736 110 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 20:10:46:736 120 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-27 20:10:56:736 130 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-27 20:11:06:736 7 sec: 24 operations; 2.4 current ops/sec; est completion in 33 days 23 hours [SCAN: Count=24, Max=485631, Min=16200, Avg=287686.17, 90=453375, 99=485631, 99.9=485631, 99.99=485631] 
2020-03-27 20:14:46:736 227 sec: 910 operations; 3.8 current ops/sec; est completion in 28 days 20 hours [SCAN: Count=38, Max=457983, Min=15840, Avg=260959.68, 90=395775, 99=457983, 99.9=457983, 99.99=457983] 
2020-03-27 20:14:56:736 237 sec: 950 operations; 4 current ops/sec; est completion in 28 days 21 hours [SCAN: Count=40, Max=475135, Min=15888, Avg=254938.7, 90=443135, 99=475135, 99.9=475135, 99.99=475135] 
2020-03-27 20:15:06:736 247 sec: 988 operations; 3.8 current ops/sec; est completion in 28 days 22 hours [SCAN: Count=38, Max=475135, Min=15856, Avg=258873.68, 90=428543, 99=475135, 99.9=475135, 99.99=475135] 
2020-03-27 20:15:16:736 257 sec: 1032 operations; 4.4 current ops/sec; est completion in 28 days 19 hours [SCAN: Count=44, Max=443903, Min=15968, Avg=226950.45, 90=381183, 99=443903, 99.9=443903, 99.99=443903] 
2020-03-27 20:15:26:736 267 sec: 1071 operations; 3.9 current ops/sec; est completion in 28 days 20 hours [SCAN: Count=39, Max=474879, Min=31536, Avg=257503.79, 90=443903, 99=474879, 99.9=474879, 99.99=474879] 
2020-03-27 20:15:36:736 277 sec: 1116 operations; 4.5 current ops/sec; est completion in 28 days 17 hours [SCAN: Count=45, Max=429311, Min=15768, Avg=224158.13, 90=396799, 99=429311, 99.9=429311, 99.99=429311] 
2020-03-27 20:15:46:736 287 sec: 1153 operations; 3.7 current ops/sec; est completion in 28 days 19 hours [SCAN: Count=37, Max=475391, Min=31456, Avg=270383.35, 90=428031, 99=475391, 99.9=475391, 99.99=475391] 
2020-03-27 20:15:56:736 297 sec: 1197 operations; 4.4 current ops/sec; est completion in 28 days 17 hours [SCAN: Count=44, Max=475903, Min=15696, Avg=225187.55, 90=412159, 99=475903, 99.9=475903, 99.99=475903] 
2020-03-27 20:16:06:736 307 sec: 1235 operations; 3.8 current ops/sec; est completion in 28 days 18 hours [SCAN: Count=38, Max=475647, Min=31744, Avg=263576.63, 90=473087, 99=475647, 99.9=475647, 99.99=475647] 
2020-03-27 20:16:16:736 317 sec: 1273 operations; 3.8 current ops/sec; est completion in 28 days 19 hours [SCAN: Count=38, Max=474623, Min=15848, Avg=260278, 90=444671, 99=474623, 99.9=474623, 99.99=474623] 
2020-03-27 20:16:26:736 327 sec: 1317 operations; 4.4 current ops/sec; est completion in 28 days 17 hours [SCAN: Count=44, Max=461823, Min=15904, Avg=225646.18, 90=411391, 99=461823, 99.9=461823, 99.99=461823] 
2020-03-27 20:16:36:736 337 sec: 1359 operations; 4.2 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=42, Max=474879, Min=15888, Avg=242318.38, 90=428543, 99=474879, 99.9=474879, 99.99=474879] 
2020-03-27 20:16:46:736 347 sec: 1399 operations; 4 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=40, Max=474623, Min=31728, Avg=251732.8, 90=427775, 99=474623, 99.9=474623, 99.99=474623] 
2020-03-27 20:16:56:736 357 sec: 1438 operations; 3.9 current ops/sec; est completion in 28 days 17 hours [SCAN: Count=39, Max=478719, Min=31616, Avg=255912.41, 90=445951, 99=478719, 99.9=478719, 99.99=478719] 
2020-03-27 20:17:06:736 367 sec: 1477 operations; 3.9 current ops/sec; est completion in 28 days 18 hours [SCAN: Count=39, Max=477951, Min=16040, Avg=250851.59, 90=445695, 99=477951, 99.9=477951, 99.99=477951] 
2020-03-27 20:17:16:736 377 sec: 1521 operations; 4.4 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=44, Max=461311, Min=15920, Avg=223950.45, 90=428799, 99=461311, 99.9=461311, 99.99=461311] 
2020-03-27 20:17:26:736 387 sec: 1555 operations; 3.4 current ops/sec; est completion in 28 days 19 hours [SCAN: Count=34, Max=476671, Min=15976, Avg=298722.71, 90=460543, 99=476671, 99.9=476671, 99.99=476671] 
2020-03-27 20:17:36:736 397 sec: 1598 operations; 4.3 current ops/sec; est completion in 28 days 18 hours [SCAN: Count=43, Max=482815, Min=48800, Avg=232933.95, 90=381439, 99=482815, 99.9=482815, 99.99=482815] 
2020-03-27 20:17:46:736 407 sec: 1637 operations; 3.9 current ops/sec; est completion in 28 days 18 hours [SCAN: Count=39, Max=476159, Min=15648, Avg=255663.08, 90=429311, 99=476159, 99.9=476159, 99.99=476159] 
2020-03-27 20:17:56:736 417 sec: 1675 operations; 3.8 current ops/sec; est completion in 28 days 19 hours [SCAN: Count=38, Max=477439, Min=15880, Avg=269169.58, 90=474367, 99=477439, 99.9=477439, 99.99=477439] 
2020-03-27 20:18:06:736 427 sec: 1709 operations; 3.4 current ops/sec; est completion in 28 days 21 hours [SCAN: Count=34, Max=478463, Min=32224, Avg=288821.41, 90=443903, 99=478463, 99.9=478463, 99.99=478463] 
2020-03-27 20:18:16:736 437 sec: 1749 operations; 4 current ops/sec; est completion in 28 days 22 hours [SCAN: Count=40, Max=474623, Min=15896, Avg=255084.1, 90=412927, 99=474623, 99.9=474623, 99.99=474623] 
2020-03-27 20:18:26:736 447 sec: 1786 operations; 3.7 current ops/sec; est completion in 28 days 23 hours [SCAN: Count=37, Max=478719, Min=31984, Avg=268837.41, 90=462079, 99=478719, 99.9=478719, 99.99=478719] 
2020-03-27 20:18:36:736 457 sec: 1829 operations; 4.3 current ops/sec; est completion in 28 days 22 hours [SCAN: Count=43, Max=462591, Min=15712, Avg=231005.3, 90=382463, 99=462591, 99.9=462591, 99.99=462591] 
2020-03-27 20:18:46:736 467 sec: 1873 operations; 4.4 current ops/sec; est completion in 28 days 20 hours [SCAN: Count=44, Max=462591, Min=15880, Avg=226509, 90=429055, 99=462591, 99.9=462591, 99.99=462591] 
2020-03-27 20:18:56:736 477 sec: 1912 operations; 3.9 current ops/sec; est completion in 28 days 20 hours [SCAN: Count=39, Max=476415, Min=16016, Avg=253756.62, 90=461823, 99=476415, 99.9=476415, 99.99=476415] 
2020-03-27 20:19:06:736 487 sec: 1954 operations; 4.2 current ops/sec; est completion in 28 days 20 hours [SCAN: Count=42, Max=476927, Min=15880, Avg=235557.24, 90=382207, 99=476927, 99.9=476927, 99.99=476927] 
2020-03-27 20:19:16:736 497 sec: 1998 operations; 4.4 current ops/sec; est completion in 28 days 18 hours [SCAN: Count=44, Max=477695, Min=15808, Avg=228108, 90=429055, 99=477695, 99.9=477695, 99.99=477695] 
2020-03-27 20:19:26:736 507 sec: 2036 operations; 3.8 current ops/sec; est completion in 28 days 19 hours [SCAN: Count=38, Max=478719, Min=31888, Avg=271317.68, 90=444159, 99=478719, 99.9=478719, 99.99=478719] 
2020-03-27 20:19:36:736 517 sec: 2075 operations; 3.9 current ops/sec; est completion in 28 days 20 hours [SCAN: Count=39, Max=476415, Min=31584, Avg=251845.33, 90=429567, 99=476415, 99.9=476415, 99.99=476415] 
2020-03-27 20:19:46:736 527 sec: 2114 operations; 3.9 current ops/sec; est completion in 28 days 20 hours [SCAN: Count=39, Max=477439, Min=15776, Avg=258687.79, 90=445951, 99=477439, 99.9=477439, 99.99=477439] 
2020-03-27 20:19:56:736 537 sec: 2160 operations; 4.6 current ops/sec; est completion in 28 days 18 hours [SCAN: Count=46, Max=462335, Min=15824, Avg=219720.61, 90=414463, 99=462335, 99.9=462335, 99.99=462335] 
2020-03-27 20:20:06:736 547 sec: 2205 operations; 4.5 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=45, Max=478463, Min=31904, Avg=216045.51, 90=381183, 99=478463, 99.9=478463, 99.99=478463] 
2020-03-27 20:20:16:736 557 sec: 2249 operations; 4.4 current ops/sec; est completion in 28 days 15 hours [SCAN: Count=44, Max=478207, Min=16096, Avg=232598.27, 90=460287, 99=478207, 99.9=478207, 99.99=478207] 
2020-03-27 20:20:26:736 567 sec: 2289 operations; 4 current ops/sec; est completion in 28 days 15 hours [SCAN: Count=40, Max=478719, Min=15912, Avg=250229.2, 90=443135, 99=478719, 99.9=478719, 99.99=478719] 
2020-03-27 20:20:36:736 577 sec: 2330 operations; 4.1 current ops/sec; est completion in 28 days 15 hours [SCAN: Count=41, Max=477695, Min=16008, Avg=244638.63, 90=445951, 99=477695, 99.9=477695, 99.99=477695] 
2020-03-27 20:20:46:736 587 sec: 2367 operations; 3.7 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=37, Max=461823, Min=15864, Avg=261857.19, 90=451071, 99=461823, 99.9=461823, 99.99=461823] 
2020-03-27 20:20:56:736 597 sec: 2403 operations; 3.6 current ops/sec; est completion in 28 days 17 hours [SCAN: Count=36, Max=479743, Min=15824, Avg=280380.89, 90=477439, 99=479743, 99.9=479743, 99.99=479743] 
2020-03-27 20:21:06:736 607 sec: 2443 operations; 4 current ops/sec; est completion in 28 days 18 hours [SCAN: Count=40, Max=477439, Min=31760, Avg=253917, 90=413183, 99=477439, 99.9=477439, 99.99=477439] 
2020-03-27 20:21:16:736 617 sec: 2483 operations; 4 current ops/sec; est completion in 28 days 18 hours [SCAN: Count=40, Max=447487, Min=15968, Avg=249455.5, 90=398079, 99=447487, 99.9=447487, 99.99=447487] 
2020-03-27 20:21:26:736 627 sec: 2527 operations; 4.4 current ops/sec; est completion in 28 days 17 hours [SCAN: Count=44, Max=461567, Min=15832, Avg=227175.73, 90=413183, 99=461567, 99.9=461567, 99.99=461567] 
2020-03-27 20:21:36:736 637 sec: 2573 operations; 4.6 current ops/sec; est completion in 28 days 15 hours [SCAN: Count=46, Max=476159, Min=31904, Avg=216613.22, 90=400383, 99=476159, 99.9=476159, 99.99=476159] 
2020-03-27 20:21:46:736 647 sec: 2611 operations; 3.8 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=38, Max=477951, Min=15896, Avg=258943.47, 90=443647, 99=477951, 99.9=477951, 99.99=477951] 
2020-03-27 20:21:56:736 657 sec: 2649 operations; 3.8 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=38, Max=477695, Min=15672, Avg=261092.53, 90=430079, 99=477695, 99.9=477695, 99.99=477695] 
2020-03-27 20:22:06:736 667 sec: 2690 operations; 4.1 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=41, Max=478719, Min=15824, Avg=247092, 90=460543, 99=478719, 99.9=478719, 99.99=478719] 
2020-03-27 20:22:16:736 677 sec: 2731 operations; 4.1 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=41, Max=476927, Min=15744, Avg=243796.2, 90=443135, 99=476927, 99.9=476927, 99.99=476927] 
2020-03-27 20:22:26:736 687 sec: 2772 operations; 4.1 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=41, Max=476671, Min=16040, Avg=247093.46, 90=398335, 99=476671, 99.9=476671, 99.99=476671] 
2020-03-27 20:22:36:736 697 sec: 2817 operations; 4.5 current ops/sec; est completion in 28 days 15 hours [SCAN: Count=45, Max=460287, Min=15960, Avg=222979.02, 90=429567, 99=460287, 99.9=460287, 99.99=460287] 
2020-03-27 20:22:46:736 707 sec: 2858 operations; 4.1 current ops/sec; est completion in 28 days 15 hours [SCAN: Count=41, Max=474623, Min=15904, Avg=240976.1, 90=446463, 99=474623, 99.9=474623, 99.99=474623] 
2020-03-27 20:22:56:736 717 sec: 2901 operations; 4.3 current ops/sec; est completion in 28 days 14 hours [SCAN: Count=43, Max=478207, Min=31872, Avg=233378.42, 90=447743, 99=478207, 99.9=478207, 99.99=478207] 
2020-03-27 20:23:06:736 727 sec: 2935 operations; 3.4 current ops/sec; est completion in 28 days 15 hours [SCAN: Count=34, Max=478207, Min=32048, Avg=292434.59, 90=460543, 99=478207, 99.9=478207, 99.99=478207] 
2020-03-27 20:23:16:736 737 sec: 2974 operations; 3.9 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=39, Max=476927, Min=31328, Avg=258812.51, 90=412671, 99=476927, 99.9=476927, 99.99=476927] 
2020-03-27 20:23:26:736 747 sec: 3010 operations; 3.6 current ops/sec; est completion in 28 days 17 hours [SCAN: Count=36, Max=475647, Min=48160, Avg=271021.33, 90=445695, 99=475647, 99.9=475647, 99.99=475647] 
2020-03-27 20:23:36:736 757 sec: 3046 operations; 3.6 current ops/sec; est completion in 28 days 18 hours [SCAN: Count=36, Max=476415, Min=64160, Avg=286916, 90=460543, 99=476415, 99.9=476415, 99.99=476415] 
2020-03-27 20:23:46:736 767 sec: 3083 operations; 3.7 current ops/sec; est completion in 28 days 18 hours [SCAN: Count=37, Max=477951, Min=15960, Avg=268099.78, 90=462079, 99=477951, 99.9=477951, 99.99=477951] 
2020-03-27 20:23:56:736 777 sec: 3122 operations; 3.9 current ops/sec; est completion in 28 days 19 hours [SCAN: Count=39, Max=478975, Min=15928, Avg=255137.74, 90=446719, 99=478975, 99.9=478975, 99.99=478975] 
2020-03-27 20:24:06:736 787 sec: 3162 operations; 4 current ops/sec; est completion in 28 days 19 hours [SCAN: Count=40, Max=478719, Min=15920, Avg=248004.9, 90=445695, 99=478719, 99.9=478719, 99.99=478719] 
2020-03-27 20:24:16:736 797 sec: 3208 operations; 4.6 current ops/sec; est completion in 28 days 17 hours [SCAN: Count=46, Max=477183, Min=16096, Avg=218770.7, 90=428799, 99=477183, 99.9=477183, 99.99=477183] 
2020-03-27 20:24:26:736 807 sec: 3255 operations; 4.7 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=47, Max=476159, Min=16016, Avg=213941.87, 90=414207, 99=476159, 99.9=476159, 99.99=476159] 
2020-03-27 20:24:36:736 817 sec: 3293 operations; 3.8 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=38, Max=476671, Min=31920, Avg=261147.16, 90=444927, 99=476671, 99.9=476671, 99.99=476671] 
2020-03-27 20:24:46:736 827 sec: 3331 operations; 3.8 current ops/sec; est completion in 28 days 17 hours [SCAN: Count=38, Max=477951, Min=16136, Avg=258105.79, 90=476415, 99=477951, 99.9=477951, 99.99=477951] 
2020-03-27 20:24:56:736 837 sec: 3373 operations; 4.2 current ops/sec; est completion in 28 days 17 hours [SCAN: Count=42, Max=483071, Min=15832, Avg=244370.95, 90=474879, 99=483071, 99.9=483071, 99.99=483071] 
2020-03-27 20:25:06:736 847 sec: 3418 operations; 4.5 current ops/sec; est completion in 28 days 16 hours [SCAN: Count=45, Max=478719, Min=15856, Avg=218144.53, 90=430847, 99=478719, 99.9=478719, 99.99=478719] 
2020-03-27 20:25:16:736 857 sec: 3462 operations; 4.4 current ops/sec; est completion in 28 days 15 hours [SCAN: Count=44, Max=461311, Min=15992, Avg=226316.91, 90=412415, 99=461311, 99.9=461311, 99.99=461311] 
2020-03-27 20:25:26:736 867 sec: 3505 operations; 4.3 current ops/sec; est completion in 28 days 14 hours [SCAN: Count=43, Max=463359, Min=15976, Avg=239232.74, 90=430591, 99=463359, 99.9=463359, 99.99=463359] 
2020-03-27 20:25:36:736 877 sec: 3544 operations; 3.9 current ops/sec; est completion in 28 days 15 hours [SCAN: Count=39, Max=476671, Min=63712, Avg=251392, 90=414975, 99=476671, 99.9=476671, 99.99=476671] 
2020-03-27 20:25:46:736 887 sec: 3588 operations; 4.4 current ops/sec; est completion in 28 days 14 hours [SCAN: Count=44, Max=465663, Min=15912, Avg=228160.09, 90=413183, 99=465663, 99.9=465663, 99.99=465663] 
2020-03-27 20:25:56:736 897 sec: 3626 operations; 3.8 current ops/sec; est completion in 28 days 14 hours [SCAN: Count=38, Max=462335, Min=31648, Avg=262186.32, 90=446207, 99=462335, 99.9=462335, 99.99=462335] 
2020-03-27 20:26:06:736 907 sec: 3665 operations; 3.9 current ops/sec; est completion in 28 days 15 hours [SCAN: Count=39, Max=478207, Min=15992, Avg=256670.36, 90=446463, 99=478207, 99.9=478207, 99.99=478207] 
2020-03-27 20:26:16:736 917 sec: 3711 operations; 4.6 current ops/sec; est completion in 28 days 14 hours [SCAN: Count=46, Max=478719, Min=15944, Avg=221247.48, 90=414975, 99=478719, 99.9=478719, 99.99=478719] 
2020-03-27 20:26:26:736 927 sec: 3750 operations; 3.9 current ops/sec; est completion in 28 days 14 hours [SCAN: Count=39, Max=462079, Min=16080, Avg=256656.51, 90=429567, 99=462079, 99.9=462079, 99.99=462079] 
2020-03-27 20:26:36:736 937 sec: 3794 operations; 4.4 current ops/sec; est completion in 28 days 13 hours [SCAN: Count=44, Max=477439, Min=32032, Avg=224276.73, 90=462079, 99=477439, 99.9=477439, 99.99=477439] 
2020-03-27 20:26:46:736 947 sec: 3831 operations; 3.7 current ops/sec; est completion in 28 days 14 hours [SCAN: Count=37, Max=476159, Min=31664, Avg=269443.03, 90=461567, 99=476159, 99.9=476159, 99.99=476159] 
2020-03-27 20:26:56:736 957 sec: 3872 operations; 4.1 current ops/sec; est completion in 28 days 14 hours [SCAN: Count=41, Max=476671, Min=15944, Avg=246750.73, 90=446463, 99=476671, 99.9=476671, 99.99=476671] 
2020-03-27 20:27:06:736 967 sec: 3911 operations; 3.9 current ops/sec; est completion in 28 days 14 hours [SCAN: Count=39, Max=482047, Min=31824, Avg=255300.72, 90=398079, 99=482047, 99.9=482047, 99.99=482047] 
2020-03-27 20:27:16:736 977 sec: 3951 operations; 4 current ops/sec; est completion in 28 days 14 hours [SCAN: Count=40, Max=477439, Min=31328, Avg=244845, 90=430335, 99=477439, 99.9=477439, 99.99=477439] 
