/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-23 04:06:26:665 0 sec: 0 operations; est completion in 0 second 
2020-03-23 04:06:36:649 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-23 04:06:46:649 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
Loading oblivious tables.
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-23 04:06:56:649 1 sec: 132 operations; 13.2 current ops/sec; est completion in 1 day 5 hours [READ: Count=132, Max=13311, Min=9688, Avg=10232.3, 90=10527, 99=13119, 99.9=13311, 99.99=13311] 
2020-03-23 04:09:56:649 181 sec: 18557 operations; 102.9 current ops/sec; est completion in 1 day 3 hours [READ: Count=1030, Max=19919, Min=9280, Avg=9697.54, 90=9791, 99=9887, 99.9=19855, 99.99=19919] 
2020-03-23 04:10:06:649 191 sec: 19578 operations; 102.1 current ops/sec; est completion in 1 day 3 hours [READ: Count=1020, Max=20047, Min=9304, Avg=9784.67, 90=9919, 99=10375, 99.9=19919, 99.99=20047] 
2020-03-23 04:10:16:649 201 sec: 20605 operations; 102.7 current ops/sec; est completion in 1 day 3 hours [READ: Count=1027, Max=19791, Min=9376, Avg=9712.61, 90=9799, 99=10095, 99.9=19727, 99.99=19791] 
2020-03-23 04:10:26:649 211 sec: 21631 operations; 102.6 current ops/sec; est completion in 1 day 3 hours [READ: Count=1026, Max=20031, Min=9080, Avg=9730.33, 90=9807, 99=10327, 99.9=19999, 99.99=20031] 
2020-03-23 04:10:36:649 221 sec: 22658 operations; 102.7 current ops/sec; est completion in 1 day 3 hours [READ: Count=1027, Max=20159, Min=9360, Avg=9723.65, 90=9807, 99=10359, 99.9=20015, 99.99=20159] 
2020-03-23 04:10:46:649 231 sec: 23685 operations; 102.7 current ops/sec; est completion in 1 day 3 hours [READ: Count=1027, Max=19999, Min=9344, Avg=9719.58, 90=9799, 99=9943, 99.9=19935, 99.99=19999] 
2020-03-23 04:10:56:649 241 sec: 24708 operations; 102.3 current ops/sec; est completion in 1 day 3 hours [READ: Count=1023, Max=20063, Min=9400, Avg=9752.59, 90=9807, 99=10367, 99.9=19983, 99.99=20063] 
2020-03-23 04:11:06:649 251 sec: 25732 operations; 102.4 current ops/sec; est completion in 1 day 3 hours [READ: Count=1024, Max=20143, Min=9376, Avg=9749.71, 90=9815, 99=11007, 99.9=19999, 99.99=20143] 
2020-03-23 04:11:16:649 261 sec: 26752 operations; 102 current ops/sec; est completion in 1 day 3 hours [READ: Count=1020, Max=20143, Min=9392, Avg=9787.52, 90=9815, 99=12023, 99.9=20095, 99.99=20143] 
2020-03-23 04:11:26:649 271 sec: 27777 operations; 102.5 current ops/sec; est completion in 1 day 3 hours [READ: Count=1025, Max=20127, Min=9360, Avg=9733.89, 90=9807, 99=9927, 99.9=19919, 99.99=20127] 
2020-03-23 04:11:36:649 281 sec: 28804 operations; 102.7 current ops/sec; est completion in 1 day 3 hours [READ: Count=1027, Max=20015, Min=9352, Avg=9715.98, 90=9815, 99=9983, 99.9=18879, 99.99=20015] 
2020-03-23 04:11:46:649 291 sec: 29830 operations; 102.6 current ops/sec; est completion in 1 day 3 hours [READ: Count=1026, Max=20015, Min=9344, Avg=9731.93, 90=9823, 99=9951, 99.9=19999, 99.99=20015] 
2020-03-23 04:11:56:655 301 sec: 30849 operations; 101.9 current ops/sec; est completion in 1 day 3 hours [READ: Count=1019, Max=20143, Min=9344, Avg=9802.02, 90=9815, 99=12071, 99.9=20063, 99.99=20143] 
2020-03-23 04:12:06:649 311 sec: 31870 operations; 102.1 current ops/sec; est completion in 1 day 3 hours [READ: Count=1021, Max=20159, Min=9344, Avg=9769.54, 90=9815, 99=11839, 99.9=20127, 99.99=20159] 
2020-03-23 04:12:16:649 321 sec: 32900 operations; 103 current ops/sec; est completion in 1 day 3 hours [READ: Count=1030, Max=19967, Min=9352, Avg=9687.81, 90=9791, 99=9871, 99.9=11839, 99.99=19967] 
2020-03-23 04:12:26:649 331 sec: 33923 operations; 102.3 current ops/sec; est completion in 1 day 3 hours [READ: Count=1024, Max=20047, Min=9264, Avg=9756.54, 90=9791, 99=11887, 99.9=20015, 99.99=20047] 
2020-03-23 04:12:36:649 341 sec: 34951 operations; 102.8 current ops/sec; est completion in 1 day 3 hours [READ: Count=1027, Max=20159, Min=9344, Avg=9719.15, 90=9799, 99=10311, 99.9=20079, 99.99=20159] 
2020-03-23 04:12:46:649 351 sec: 35970 operations; 101.9 current ops/sec; est completion in 1 day 3 hours [READ: Count=1020, Max=20143, Min=9384, Avg=9786.04, 90=9807, 99=12007, 99.9=20095, 99.99=20143] 
2020-03-23 04:12:56:649 361 sec: 36999 operations; 102.9 current ops/sec; est completion in 1 day 3 hours [READ: Count=1028, Max=19823, Min=9352, Avg=9705.36, 90=9799, 99=9903, 99.9=15303, 99.99=19823] 
2020-03-23 04:13:06:649 371 sec: 38023 operations; 102.4 current ops/sec; est completion in 1 day 3 hours [READ: Count=1024, Max=19967, Min=9120, Avg=9743.24, 90=9807, 99=10615, 99.9=19967, 99.99=19967] 
2020-03-23 04:13:16:649 381 sec: 39052 operations; 102.9 current ops/sec; est completion in 1 day 3 hours [READ: Count=1029, Max=20031, Min=9296, Avg=9703.71, 90=9799, 99=10167, 99.9=11927, 99.99=20031] 
2020-03-23 04:13:26:649 391 sec: 40069 operations; 101.7 current ops/sec; est completion in 1 day 3 hours [READ: Count=1017, Max=20095, Min=9376, Avg=9811.17, 90=9815, 99=12199, 99.9=20095, 99.99=20095] 
2020-03-23 04:13:36:649 401 sec: 41092 operations; 102.3 current ops/sec; est completion in 1 day 3 hours [READ: Count=1023, Max=20047, Min=9288, Avg=9763, 90=9807, 99=11983, 99.9=19951, 99.99=20047] 
2020-03-23 04:13:46:649 411 sec: 42117 operations; 102.5 current ops/sec; est completion in 1 day 3 hours [READ: Count=1025, Max=20143, Min=9264, Avg=9734.79, 90=9807, 99=10239, 99.9=20047, 99.99=20143] 
2020-03-23 04:13:56:649 421 sec: 43140 operations; 102.3 current ops/sec; est completion in 1 day 3 hours [READ: Count=1023, Max=20047, Min=9280, Avg=9761.91, 90=9807, 99=11999, 99.9=19983, 99.99=20047] 
2020-03-23 04:14:06:649 431 sec: 44171 operations; 103.1 current ops/sec; est completion in 1 day 3 hours [READ: Count=1031, Max=10807, Min=9016, Avg=9680.1, 90=9807, 99=10039, 99.9=10567, 99.99=10807] 
2020-03-23 04:14:16:649 441 sec: 45192 operations; 102.1 current ops/sec; est completion in 1 day 3 hours [READ: Count=1021, Max=20079, Min=9120, Avg=9773.16, 90=9815, 99=11983, 99.9=20047, 99.99=20079] 
2020-03-23 04:14:26:649 451 sec: 46220 operations; 102.8 current ops/sec; est completion in 1 day 3 hours [READ: Count=1028, Max=19999, Min=9328, Avg=9706.05, 90=9791, 99=9879, 99.9=19919, 99.99=19999] 
2020-03-23 04:14:36:649 461 sec: 47245 operations; 102.5 current ops/sec; est completion in 1 day 3 hours [READ: Count=1025, Max=20143, Min=9360, Avg=9738.88, 90=9807, 99=10495, 99.9=20095, 99.99=20143] 
2020-03-23 04:14:46:648 471 sec: 48273 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=20399, Min=9304, Avg=9715.25, 90=9783, 99=9991, 99.9=19999, 99.99=20399] 
2020-03-23 04:14:56:649 481 sec: 49298 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1025, Max=20047, Min=9152, Avg=9738.43, 90=9799, 99=11975, 99.9=19951, 99.99=20047] 
2020-03-23 04:15:06:649 491 sec: 50322 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20111, Min=9152, Avg=9746.27, 90=9799, 99=12039, 99.9=20015, 99.99=20111] 
2020-03-23 04:15:16:649 501 sec: 51345 operations; 102.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1023, Max=20095, Min=9376, Avg=9755.17, 90=9799, 99=11847, 99.9=20095, 99.99=20095] 
2020-03-23 04:15:26:649 511 sec: 52370 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1025, Max=20159, Min=9048, Avg=9740.55, 90=9799, 99=11871, 99.9=20015, 99.99=20159] 
2020-03-23 04:15:36:649 521 sec: 53392 operations; 102.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1022, Max=20095, Min=9384, Avg=9770.57, 90=9815, 99=11903, 99.9=20047, 99.99=20095] 
2020-03-23 04:15:46:649 531 sec: 54415 operations; 102.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1023, Max=21183, Min=9376, Avg=9755.19, 90=9807, 99=10247, 99.9=20015, 99.99=21183] 
2020-03-23 04:15:56:649 541 sec: 55435 operations; 102 current ops/sec; est completion in 1 day 2 hours [READ: Count=1020, Max=20047, Min=9384, Avg=9786.04, 90=9815, 99=11983, 99.9=20031, 99.99=20047] 
2020-03-23 04:16:06:649 551 sec: 56460 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1025, Max=20063, Min=9368, Avg=9739.87, 90=9815, 99=10431, 99.9=19919, 99.99=20063] 
2020-03-23 04:16:16:649 561 sec: 57491 operations; 103.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1031, Max=20191, Min=9088, Avg=9680.03, 90=9791, 99=9959, 99.9=20111, 99.99=20191] 
2020-03-23 04:16:26:649 571 sec: 58520 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=19983, Min=9304, Avg=9701.1, 90=9791, 99=9887, 99.9=19503, 99.99=19983] 
2020-03-23 04:16:36:649 581 sec: 59552 operations; 103.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1032, Max=20047, Min=9240, Avg=9675.58, 90=9799, 99=10327, 99.9=19919, 99.99=20047] 
2020-03-23 04:16:46:649 591 sec: 60572 operations; 102 current ops/sec; est completion in 1 day 2 hours [READ: Count=1020, Max=20143, Min=9328, Avg=9781.29, 90=9807, 99=11991, 99.9=20031, 99.99=20143] 
2020-03-23 04:16:56:649 601 sec: 61594 operations; 102.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1022, Max=20079, Min=9360, Avg=9765.79, 90=9807, 99=11903, 99.9=19999, 99.99=20079] 
2020-03-23 04:17:06:649 611 sec: 62627 operations; 103.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1033, Max=19951, Min=9136, Avg=9674.55, 90=9799, 99=9943, 99.9=11815, 99.99=19951] 
2020-03-23 04:17:16:649 621 sec: 63654 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=20095, Min=9128, Avg=9724.48, 90=9807, 99=10495, 99.9=20079, 99.99=20095] 
2020-03-23 04:17:26:649 631 sec: 64679 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20079, Min=9296, Avg=9753.87, 90=9807, 99=12023, 99.9=20015, 99.99=20079] 
2020-03-23 04:17:36:649 641 sec: 65707 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=20031, Min=9344, Avg=9712.86, 90=9791, 99=10151, 99.9=19935, 99.99=20031] 
2020-03-23 04:17:46:648 651 sec: 66731 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20063, Min=9272, Avg=9760.04, 90=9807, 99=11903, 99.9=20063, 99.99=20063] 
2020-03-23 04:17:56:649 661 sec: 67756 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1025, Max=20031, Min=9288, Avg=9744.01, 90=9799, 99=11879, 99.9=19951, 99.99=20031] 
2020-03-23 04:18:06:649 671 sec: 68775 operations; 101.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1019, Max=20111, Min=9328, Avg=9808.24, 90=9831, 99=12087, 99.9=20047, 99.99=20111] 
2020-03-23 04:18:16:649 681 sec: 69794 operations; 101.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1019, Max=20095, Min=9104, Avg=9804.8, 90=9799, 99=19823, 99.9=20095, 99.99=20095] 
2020-03-23 04:18:26:649 691 sec: 70819 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1025, Max=20095, Min=9304, Avg=9743.22, 90=9823, 99=10047, 99.9=20047, 99.99=20095] 
2020-03-23 04:18:36:649 701 sec: 71842 operations; 102.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1023, Max=20159, Min=9368, Avg=9766.55, 90=9815, 99=11895, 99.9=20063, 99.99=20159] 
2020-03-23 04:18:46:649 711 sec: 72865 operations; 102.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1023, Max=20031, Min=9312, Avg=9761.72, 90=9807, 99=11991, 99.9=19999, 99.99=20031] 
2020-03-23 04:18:56:649 721 sec: 73886 operations; 102.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1021, Max=20127, Min=9328, Avg=9785.9, 90=9807, 99=11983, 99.9=20111, 99.99=20127] 
2020-03-23 04:19:06:649 731 sec: 74908 operations; 102.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1022, Max=20127, Min=9344, Avg=9780.54, 90=9807, 99=11991, 99.9=20111, 99.99=20127] 
2020-03-23 04:19:16:649 741 sec: 75930 operations; 102.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1022, Max=20031, Min=9336, Avg=9777.41, 90=9807, 99=11999, 99.9=19999, 99.99=20031] 
2020-03-23 04:19:26:649 751 sec: 76960 operations; 103 current ops/sec; est completion in 1 day 2 hours [READ: Count=1030, Max=20047, Min=9160, Avg=9698.89, 90=9799, 99=9927, 99.9=19823, 99.99=20047] 
2020-03-23 04:19:36:649 761 sec: 77986 operations; 102.6 current ops/sec; est completion in 1 day 2 hours [READ: Count=1026, Max=20079, Min=9216, Avg=9732.87, 90=9799, 99=10327, 99.9=19903, 99.99=20079] 
2020-03-23 04:19:46:649 771 sec: 79005 operations; 101.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1019, Max=20127, Min=9320, Avg=9802.63, 90=9815, 99=12095, 99.9=20015, 99.99=20127] 
2020-03-23 04:19:56:649 781 sec: 80030 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1025, Max=20079, Min=9352, Avg=9747.87, 90=9807, 99=11727, 99.9=20015, 99.99=20079] 
2020-03-23 04:20:06:649 791 sec: 81058 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=19983, Min=9328, Avg=9724.72, 90=9807, 99=10239, 99.9=19887, 99.99=19983] 
2020-03-23 04:20:16:649 801 sec: 82082 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20095, Min=9336, Avg=9752.25, 90=9807, 99=11447, 99.9=19951, 99.99=20095] 
2020-03-23 04:20:26:649 811 sec: 83103 operations; 102.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1021, Max=20095, Min=9328, Avg=9785.48, 90=9815, 99=12015, 99.9=19999, 99.99=20095] 
2020-03-23 04:20:36:649 821 sec: 84132 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=19903, Min=9400, Avg=9706.72, 90=9807, 99=10247, 99.9=11983, 99.99=19903] 
2020-03-23 04:20:46:649 831 sec: 85152 operations; 102 current ops/sec; est completion in 1 day 2 hours [READ: Count=1020, Max=20063, Min=9392, Avg=9801.05, 90=9807, 99=12071, 99.9=20031, 99.99=20063] 
2020-03-23 04:20:56:649 841 sec: 86176 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20031, Min=9392, Avg=9752.04, 90=9807, 99=11791, 99.9=19967, 99.99=20031] 
2020-03-23 04:21:06:649 851 sec: 87199 operations; 102.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1023, Max=20063, Min=9344, Avg=9767.53, 90=9807, 99=11951, 99.9=20047, 99.99=20063] 
2020-03-23 04:21:16:649 861 sec: 88221 operations; 102.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1022, Max=20047, Min=9280, Avg=9770.6, 90=9807, 99=11911, 99.9=19967, 99.99=20047] 
2020-03-23 04:21:26:649 871 sec: 89248 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1027, Max=20959, Min=9368, Avg=9731.88, 90=9799, 99=10111, 99.9=19999, 99.99=20959] 
2020-03-23 04:21:36:649 881 sec: 90278 operations; 103 current ops/sec; est completion in 1 day 2 hours [READ: Count=1030, Max=20079, Min=9152, Avg=9696.46, 90=9799, 99=10591, 99.9=20047, 99.99=20079] 
2020-03-23 04:21:46:649 891 sec: 91307 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=20031, Min=9248, Avg=9712.94, 90=9791, 99=10103, 99.9=19951, 99.99=20031] 
2020-03-23 04:21:56:649 901 sec: 92338 operations; 103.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1031, Max=20047, Min=9096, Avg=9694.61, 90=9783, 99=9983, 99.9=19999, 99.99=20047] 
2020-03-23 04:22:06:649 911 sec: 93367 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=20015, Min=9304, Avg=9701.9, 90=9799, 99=10103, 99.9=11959, 99.99=20015] 
2020-03-23 04:22:16:649 921 sec: 94389 operations; 102.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1022, Max=20095, Min=9312, Avg=9777.2, 90=9807, 99=11959, 99.9=20031, 99.99=20095] 
2020-03-23 04:22:26:649 931 sec: 95410 operations; 102.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1021, Max=20175, Min=9320, Avg=9781.95, 90=9807, 99=12015, 99.9=20095, 99.99=20175] 
2020-03-23 04:22:36:649 941 sec: 96433 operations; 102.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1023, Max=20079, Min=9336, Avg=9771.01, 90=9807, 99=12039, 99.9=19983, 99.99=20079] 
2020-03-23 04:22:46:649 951 sec: 97460 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1027, Max=20479, Min=9160, Avg=9728.67, 90=9815, 99=11919, 99.9=19983, 99.99=20479] 
2020-03-23 04:22:56:649 961 sec: 98487 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=20031, Min=9328, Avg=9721.72, 90=9799, 99=9919, 99.9=19919, 99.99=20031] 
2020-03-23 04:23:06:649 971 sec: 99520 operations; 103.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1032, Max=19807, Min=9136, Avg=9679.65, 90=9799, 99=10231, 99.9=12071, 99.99=19807] 
2020-03-23 04:23:16:649 981 sec: 100554 operations; 103.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1034, Max=19919, Min=9160, Avg=9662.55, 90=9791, 99=9951, 99.9=12063, 99.99=19919] 
2020-03-23 04:23:26:649 991 sec: 101574 operations; 102 current ops/sec; est completion in 1 day 2 hours [READ: Count=1020, Max=20079, Min=9264, Avg=9791.8, 90=9815, 99=12023, 99.9=20031, 99.99=20079] 
2020-03-23 04:23:36:648 1001 sec: 102605 operations; 103.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1031, Max=20111, Min=9144, Avg=9694.06, 90=9791, 99=10095, 99.9=20031, 99.99=20111] 
2020-03-23 04:23:46:649 1011 sec: 103634 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=20143, Min=9280, Avg=9709.88, 90=9807, 99=9967, 99.9=20015, 99.99=20143] 
2020-03-23 04:23:56:649 1021 sec: 104657 operations; 102.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1023, Max=20047, Min=9344, Avg=9757.02, 90=9791, 99=11823, 99.9=20015, 99.99=20047] 
2020-03-23 04:24:06:649 1031 sec: 105681 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20175, Min=9256, Avg=9761.05, 90=9807, 99=11967, 99.9=20095, 99.99=20175] 
2020-03-23 04:24:16:649 1041 sec: 106709 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=19999, Min=9328, Avg=9719.56, 90=9807, 99=10263, 99.9=19951, 99.99=19999] 
2020-03-23 04:24:26:649 1051 sec: 107735 operations; 102.6 current ops/sec; est completion in 1 day 2 hours [READ: Count=1026, Max=20047, Min=9320, Avg=9733.77, 90=9799, 99=10159, 99.9=19983, 99.99=20047] 
2020-03-23 04:24:36:649 1061 sec: 108754 operations; 101.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1019, Max=20047, Min=9376, Avg=9807.62, 90=9815, 99=12039, 99.9=20015, 99.99=20047] 
