/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2100 secs
2020-03-23 04:41:32:518 0 sec: 0 operations; est completion in 0 second 
2020-03-23 04:41:42:502 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-03-23 04:41:52:502 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(0, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
Loading oblivious tables.
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-03-23 04:42:02:502 1 sec: 124 operations; 12.4 current ops/sec; est completion in 1 day 5 hours [READ: Count=124, Max=15775, Min=9688, Avg=10117.68, 90=10247, 99=15647, 99.9=15775, 99.99=15775] 
2020-03-23 04:44:02:502 121 sec: 12453 operations; 102.79 current ops/sec; est completion in 1 day 3 hours [READ: Count=1028, Max=20207, Min=9336, Avg=9710.2, 90=9799, 99=10023, 99.9=19903, 99.99=20207] 
2020-03-23 04:44:12:502 131 sec: 13481 operations; 102.81 current ops/sec; est completion in 1 day 3 hours [READ: Count=1028, Max=19983, Min=9200, Avg=9712.56, 90=9791, 99=10679, 99.9=19951, 99.99=19983] 
2020-03-23 04:44:22:502 141 sec: 14507 operations; 102.6 current ops/sec; est completion in 1 day 3 hours [READ: Count=1026, Max=20047, Min=9344, Avg=9724.97, 90=9791, 99=10287, 99.9=20015, 99.99=20047] 
2020-03-23 04:44:32:502 151 sec: 15536 operations; 102.9 current ops/sec; est completion in 1 day 3 hours [READ: Count=1030, Max=19983, Min=9384, Avg=9697.62, 90=9791, 99=9959, 99.9=18335, 99.99=19983] 
2020-03-23 04:44:42:502 161 sec: 16562 operations; 102.6 current ops/sec; est completion in 1 day 3 hours [READ: Count=1025, Max=20063, Min=9320, Avg=9735.16, 90=9783, 99=11967, 99.9=20015, 99.99=20063] 
2020-03-23 04:44:52:502 171 sec: 17599 operations; 103.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1037, Max=11095, Min=9088, Avg=9628.27, 90=9751, 99=9895, 99.9=10239, 99.99=11095] 
2020-03-23 04:45:02:502 181 sec: 18622 operations; 102.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20191, Min=9304, Avg=9748.34, 90=9791, 99=11975, 99.9=20031, 99.99=20191] 
2020-03-23 04:45:12:502 191 sec: 19649 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1027, Max=20127, Min=9280, Avg=9719.05, 90=9791, 99=10647, 99.9=20127, 99.99=20127] 
2020-03-23 04:45:22:502 201 sec: 20676 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1027, Max=20047, Min=9312, Avg=9720.04, 90=9799, 99=10431, 99.9=19951, 99.99=20047] 
2020-03-23 04:45:32:502 211 sec: 21700 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1023, Max=20095, Min=9312, Avg=9748.33, 90=9791, 99=11951, 99.9=20047, 99.99=20095] 
2020-03-23 04:45:42:502 221 sec: 22732 operations; 103.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1032, Max=19855, Min=9328, Avg=9678.97, 90=9791, 99=9951, 99.9=11895, 99.99=19855] 
2020-03-23 04:45:52:502 231 sec: 23762 operations; 103 current ops/sec; est completion in 1 day 2 hours [READ: Count=1030, Max=20063, Min=9096, Avg=9690.52, 90=9775, 99=9943, 99.9=19951, 99.99=20063] 
2020-03-23 04:46:02:502 241 sec: 24789 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1027, Max=19951, Min=9312, Avg=9713.32, 90=9839, 99=10127, 99.9=11863, 99.99=19951] 
2020-03-23 04:46:12:502 251 sec: 25822 operations; 103.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1033, Max=20031, Min=8976, Avg=9668.2, 90=9775, 99=10423, 99.9=19951, 99.99=20031] 
2020-03-23 04:46:22:502 261 sec: 26850 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=20047, Min=9368, Avg=9705.52, 90=9783, 99=9887, 99.9=20015, 99.99=20047] 
2020-03-23 04:46:32:502 271 sec: 27881 operations; 103.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1031, Max=20095, Min=9384, Avg=9684.77, 90=9783, 99=9879, 99.9=12015, 99.99=20095] 
2020-03-23 04:46:42:502 281 sec: 28906 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1025, Max=20095, Min=9384, Avg=9738.77, 90=9791, 99=10655, 99.9=19967, 99.99=20095] 
2020-03-23 04:46:52:502 291 sec: 29927 operations; 102.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1021, Max=20127, Min=9296, Avg=9774.19, 90=9791, 99=11991, 99.9=20127, 99.99=20127] 
2020-03-23 04:47:02:509 301 sec: 30952 operations; 102.43 current ops/sec; est completion in 1 day 2 hours [READ: Count=1025, Max=20031, Min=9216, Avg=9739.68, 90=9791, 99=11863, 99.9=19999, 99.99=20031] 
2020-03-23 04:47:12:502 311 sec: 31978 operations; 102.67 current ops/sec; est completion in 1 day 2 hours [READ: Count=1026, Max=20079, Min=9320, Avg=9728.6, 90=9791, 99=10487, 99.9=19951, 99.99=20079] 
2020-03-23 04:47:22:502 321 sec: 33004 operations; 102.6 current ops/sec; est completion in 1 day 2 hours [READ: Count=1026, Max=19983, Min=9336, Avg=9723.6, 90=9791, 99=10335, 99.9=19983, 99.99=19983] 
2020-03-23 04:47:32:502 331 sec: 34032 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=20095, Min=9344, Avg=9709.09, 90=9775, 99=10175, 99.9=19839, 99.99=20095] 
2020-03-23 04:47:42:502 341 sec: 35064 operations; 103.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1032, Max=19935, Min=9128, Avg=9670.93, 90=9783, 99=9879, 99.9=11895, 99.99=19935] 
2020-03-23 04:47:52:502 351 sec: 36096 operations; 103.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1032, Max=19903, Min=9152, Avg=9675.11, 90=9783, 99=9879, 99.9=19871, 99.99=19903] 
2020-03-23 04:48:02:502 361 sec: 37124 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=20063, Min=9280, Avg=9709.17, 90=9783, 99=10071, 99.9=19967, 99.99=20063] 
2020-03-23 04:48:12:502 371 sec: 38154 operations; 103 current ops/sec; est completion in 1 day 2 hours [READ: Count=1030, Max=19999, Min=9328, Avg=9689.18, 90=9783, 99=10095, 99.9=11919, 99.99=19999] 
2020-03-23 04:48:22:502 381 sec: 39177 operations; 102.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1023, Max=20095, Min=9304, Avg=9761.45, 90=9775, 99=12015, 99.9=20031, 99.99=20095] 
2020-03-23 04:48:32:502 391 sec: 40200 operations; 102.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1023, Max=20127, Min=9376, Avg=9760.16, 90=9791, 99=11911, 99.9=20031, 99.99=20127] 
2020-03-23 04:48:42:502 401 sec: 41225 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1026, Max=19999, Min=9264, Avg=9728.69, 90=9791, 99=10415, 99.9=19951, 99.99=19999] 
2020-03-23 04:48:52:502 411 sec: 42250 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20015, Min=9328, Avg=9747.75, 90=9783, 99=11983, 99.9=19967, 99.99=20015] 
2020-03-23 04:49:02:502 421 sec: 43272 operations; 102.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1022, Max=20079, Min=9312, Avg=9765.03, 90=9791, 99=12015, 99.9=20063, 99.99=20079] 
2020-03-23 04:49:12:502 431 sec: 44303 operations; 103.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1031, Max=20095, Min=9008, Avg=9683.06, 90=9767, 99=10583, 99.9=20031, 99.99=20095] 
2020-03-23 04:49:22:502 441 sec: 45327 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=19983, Min=9256, Avg=9747.3, 90=9807, 99=11919, 99.9=19967, 99.99=19983] 
2020-03-23 04:49:32:502 451 sec: 46356 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=19935, Min=9360, Avg=9695.4, 90=9783, 99=9911, 99.9=19791, 99.99=19935] 
2020-03-23 04:49:42:502 461 sec: 47382 operations; 102.6 current ops/sec; est completion in 1 day 2 hours [READ: Count=1026, Max=20015, Min=9368, Avg=9734.97, 90=9791, 99=11447, 99.9=19951, 99.99=20015] 
2020-03-23 04:49:52:502 471 sec: 48408 operations; 102.6 current ops/sec; est completion in 1 day 2 hours [READ: Count=1026, Max=19999, Min=9336, Avg=9720.84, 90=9791, 99=10295, 99.9=19839, 99.99=19999] 
2020-03-23 04:50:02:502 481 sec: 49433 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1025, Max=19983, Min=9352, Avg=9738.76, 90=9799, 99=10439, 99.9=19967, 99.99=19983] 
2020-03-23 04:50:12:502 491 sec: 50455 operations; 102.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1022, Max=20047, Min=9344, Avg=9774.33, 90=9807, 99=11991, 99.9=19951, 99.99=20047] 
2020-03-23 04:50:22:502 501 sec: 51487 operations; 103.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1032, Max=20095, Min=9280, Avg=9669.93, 90=9783, 99=9999, 99.9=11839, 99.99=20095] 
2020-03-23 04:50:32:502 511 sec: 52514 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1027, Max=19983, Min=9328, Avg=9720.67, 90=9791, 99=10095, 99.9=19983, 99.99=19983] 
2020-03-23 04:50:42:502 521 sec: 53534 operations; 102 current ops/sec; est completion in 1 day 2 hours [READ: Count=1020, Max=20031, Min=9360, Avg=9784.51, 90=9791, 99=12095, 99.9=20015, 99.99=20031] 
2020-03-23 04:50:52:502 531 sec: 54563 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=20143, Min=9280, Avg=9696.35, 90=9783, 99=9967, 99.9=20047, 99.99=20143] 
2020-03-23 04:51:02:502 541 sec: 55588 operations; 102.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1025, Max=20111, Min=9288, Avg=9736.91, 90=9791, 99=10839, 99.9=20079, 99.99=20111] 
2020-03-23 04:51:12:502 551 sec: 56612 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=19983, Min=9352, Avg=9746.18, 90=9783, 99=11927, 99.9=19903, 99.99=19983] 
2020-03-23 04:51:22:502 561 sec: 57636 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20159, Min=9296, Avg=9754.07, 90=9783, 99=12039, 99.9=20111, 99.99=20159] 
2020-03-23 04:51:32:502 571 sec: 58665 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=20111, Min=9352, Avg=9697.76, 90=9783, 99=9887, 99.9=19919, 99.99=20111] 
2020-03-23 04:51:42:502 581 sec: 59686 operations; 102.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1021, Max=20015, Min=9336, Avg=9771.83, 90=9791, 99=11983, 99.9=19999, 99.99=20015] 
2020-03-23 04:51:52:502 591 sec: 60719 operations; 103.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1033, Max=11543, Min=9352, Avg=9667.39, 90=9775, 99=9871, 99.9=10023, 99.99=11543] 
2020-03-23 04:52:02:502 601 sec: 61743 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20063, Min=9320, Avg=9744.83, 90=9791, 99=11943, 99.9=19999, 99.99=20063] 
2020-03-23 04:52:12:502 611 sec: 62775 operations; 103.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1032, Max=20047, Min=9192, Avg=9685.85, 90=9775, 99=10359, 99.9=19791, 99.99=20047] 
2020-03-23 04:52:22:502 621 sec: 63807 operations; 103.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1032, Max=20031, Min=9328, Avg=9679.34, 90=9791, 99=9871, 99.9=11895, 99.99=20031] 
2020-03-23 04:52:32:502 631 sec: 64836 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=19983, Min=9352, Avg=9703.67, 90=9775, 99=9943, 99.9=19935, 99.99=19983] 
2020-03-23 04:52:42:502 641 sec: 65869 operations; 103.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1033, Max=20015, Min=9024, Avg=9670.56, 90=9775, 99=10423, 99.9=20015, 99.99=20015] 
2020-03-23 04:52:52:502 651 sec: 66898 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=20031, Min=9328, Avg=9712.26, 90=9783, 99=9951, 99.9=20015, 99.99=20031] 
2020-03-23 04:53:02:502 661 sec: 67924 operations; 102.6 current ops/sec; est completion in 1 day 2 hours [READ: Count=1026, Max=20127, Min=9048, Avg=9737, 90=9799, 99=11903, 99.9=20079, 99.99=20127] 
2020-03-23 04:53:12:502 671 sec: 68955 operations; 103.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1031, Max=19999, Min=9384, Avg=9693.16, 90=9783, 99=10111, 99.9=19887, 99.99=19999] 
2020-03-23 04:53:22:502 681 sec: 69991 operations; 103.6 current ops/sec; est completion in 1 day 2 hours [READ: Count=1036, Max=19855, Min=9112, Avg=9640.1, 90=9775, 99=9983, 99.9=11951, 99.99=19855] 
2020-03-23 04:53:32:502 691 sec: 71012 operations; 102.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1022, Max=20575, Min=9336, Avg=9779.68, 90=9807, 99=12063, 99.9=20047, 99.99=20575] 
2020-03-23 04:53:42:502 701 sec: 72043 operations; 103.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1030, Max=20111, Min=9288, Avg=9698.61, 90=9775, 99=10247, 99.9=19951, 99.99=20111] 
2020-03-23 04:53:52:502 711 sec: 73072 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=19935, Min=9312, Avg=9699.6, 90=9783, 99=9935, 99.9=19823, 99.99=19935] 
2020-03-23 04:54:02:502 721 sec: 74105 operations; 103.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1033, Max=11711, Min=9272, Avg=9676.91, 90=9791, 99=9943, 99.9=10719, 99.99=11711] 
2020-03-23 04:54:12:502 731 sec: 75134 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=20079, Min=9344, Avg=9703.36, 90=9775, 99=10415, 99.9=19839, 99.99=20079] 
2020-03-23 04:54:22:502 741 sec: 76162 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=20079, Min=9224, Avg=9722.52, 90=9775, 99=11975, 99.9=20015, 99.99=20079] 
2020-03-23 04:54:32:502 751 sec: 77190 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=19935, Min=9240, Avg=9711.55, 90=9783, 99=10079, 99.9=19919, 99.99=19935] 
2020-03-23 04:54:42:502 761 sec: 78217 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1027, Max=20015, Min=9352, Avg=9727.3, 90=9783, 99=10607, 99.9=19983, 99.99=20015] 
2020-03-23 04:54:52:502 771 sec: 79254 operations; 103.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1037, Max=19999, Min=8960, Avg=9639.37, 90=9759, 99=9879, 99.9=19903, 99.99=19999] 
2020-03-23 04:55:02:502 781 sec: 80278 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20079, Min=9296, Avg=9757.72, 90=9783, 99=12015, 99.9=20047, 99.99=20079] 
2020-03-23 04:55:12:502 791 sec: 81305 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1027, Max=20047, Min=9296, Avg=9724.4, 90=9783, 99=10519, 99.9=19967, 99.99=20047] 
2020-03-23 04:55:22:504 801 sec: 82337 operations; 103.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1032, Max=20095, Min=9120, Avg=9683.9, 90=9775, 99=10239, 99.9=19983, 99.99=20095] 
2020-03-23 04:55:32:502 811 sec: 83359 operations; 102.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1022, Max=20063, Min=9360, Avg=9774.12, 90=9791, 99=11983, 99.9=20047, 99.99=20063] 
2020-03-23 04:55:42:502 821 sec: 84387 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=20031, Min=9312, Avg=9712.02, 90=9783, 99=10511, 99.9=20015, 99.99=20031] 
2020-03-23 04:55:52:502 831 sec: 85418 operations; 103.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1031, Max=20079, Min=9304, Avg=9694.18, 90=9775, 99=9895, 99.9=19871, 99.99=20079] 
2020-03-23 04:56:02:502 841 sec: 86449 operations; 103.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1031, Max=20095, Min=9248, Avg=9689.24, 90=9775, 99=9975, 99.9=19855, 99.99=20095] 
2020-03-23 04:56:12:502 851 sec: 87478 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=20063, Min=9320, Avg=9708.15, 90=9775, 99=10495, 99.9=19951, 99.99=20063] 
2020-03-23 04:56:22:502 861 sec: 88504 operations; 102.6 current ops/sec; est completion in 1 day 2 hours [READ: Count=1026, Max=20079, Min=9320, Avg=9737.77, 90=9783, 99=11951, 99.9=19983, 99.99=20079] 
2020-03-23 04:56:32:502 871 sec: 89532 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=20111, Min=9272, Avg=9718.4, 90=9783, 99=11159, 99.9=20111, 99.99=20111] 
2020-03-23 04:56:42:502 881 sec: 90567 operations; 103.5 current ops/sec; est completion in 1 day 2 hours [READ: Count=1035, Max=19983, Min=9032, Avg=9648.9, 90=9775, 99=10159, 99.9=19887, 99.99=19983] 
2020-03-23 04:56:52:502 891 sec: 91598 operations; 103.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1031, Max=19935, Min=9328, Avg=9687.76, 90=9783, 99=10215, 99.9=19919, 99.99=19935] 
2020-03-23 04:57:02:502 901 sec: 92626 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=20015, Min=9200, Avg=9715.13, 90=9783, 99=10207, 99.9=20015, 99.99=20015] 
2020-03-23 04:57:12:502 911 sec: 93650 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1023, Max=20063, Min=9368, Avg=9760.96, 90=9783, 99=12031, 99.9=19951, 99.99=20063] 
2020-03-23 04:57:22:502 921 sec: 94670 operations; 102 current ops/sec; est completion in 1 day 2 hours [READ: Count=1020, Max=20159, Min=9400, Avg=9792.4, 90=9783, 99=12039, 99.9=20031, 99.99=20159] 
2020-03-23 04:57:32:502 931 sec: 95703 operations; 103.3 current ops/sec; est completion in 1 day 2 hours [READ: Count=1033, Max=20079, Min=9072, Avg=9675.07, 90=9783, 99=9935, 99.9=20031, 99.99=20079] 
2020-03-23 04:57:42:504 941 sec: 96724 operations; 102.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1021, Max=20159, Min=9360, Avg=9785.78, 90=9783, 99=12087, 99.9=20079, 99.99=20159] 
2020-03-23 04:57:52:502 951 sec: 97748 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20079, Min=9352, Avg=9753.35, 90=9783, 99=11999, 99.9=19967, 99.99=20079] 
2020-03-23 04:58:02:502 961 sec: 98774 operations; 102.6 current ops/sec; est completion in 1 day 2 hours [READ: Count=1026, Max=20031, Min=9304, Avg=9730.63, 90=9831, 99=10255, 99.9=19983, 99.99=20031] 
2020-03-23 04:58:12:502 971 sec: 99806 operations; 103.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1032, Max=19743, Min=9336, Avg=9686.41, 90=9783, 99=10015, 99.9=12055, 99.99=19743] 
2020-03-23 04:58:22:502 981 sec: 100833 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1027, Max=20079, Min=9368, Avg=9725.16, 90=9783, 99=10247, 99.9=20015, 99.99=20079] 
2020-03-23 04:58:32:502 991 sec: 101860 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1027, Max=19935, Min=9336, Avg=9726.78, 90=9783, 99=11303, 99.9=19919, 99.99=19935] 
2020-03-23 04:58:42:502 1001 sec: 102884 operations; 102.4 current ops/sec; est completion in 1 day 2 hours [READ: Count=1024, Max=20015, Min=9336, Avg=9751.97, 90=9791, 99=12007, 99.9=19999, 99.99=20015] 
2020-03-23 04:58:52:502 1011 sec: 103906 operations; 102.2 current ops/sec; est completion in 1 day 2 hours [READ: Count=1022, Max=20703, Min=9336, Avg=9774.77, 90=9791, 99=12071, 99.9=20095, 99.99=20703] 
2020-03-23 04:59:02:502 1021 sec: 104935 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=20015, Min=9280, Avg=9706.56, 90=9783, 99=10255, 99.9=19919, 99.99=20015] 
2020-03-23 04:59:12:502 1031 sec: 105964 operations; 102.9 current ops/sec; est completion in 1 day 2 hours [READ: Count=1029, Max=20031, Min=9320, Avg=9710.73, 90=9783, 99=10239, 99.9=19903, 99.99=20031] 
2020-03-23 04:59:22:502 1041 sec: 106992 operations; 102.8 current ops/sec; est completion in 1 day 2 hours [READ: Count=1028, Max=20159, Min=9080, Avg=9720.62, 90=9791, 99=11759, 99.9=20047, 99.99=20159] 
2020-03-23 04:59:32:502 1051 sec: 108023 operations; 103.1 current ops/sec; est completion in 1 day 2 hours [READ: Count=1031, Max=19999, Min=9264, Avg=9686.6, 90=9783, 99=10055, 99.9=19951, 99.99=19999] 
2020-03-23 04:59:42:502 1061 sec: 109050 operations; 102.7 current ops/sec; est completion in 1 day 2 hours [READ: Count=1027, Max=20063, Min=9088, Avg=9731.36, 90=9783, 99=11807, 99.9=19983, 99.99=20063] 
